time,gyrx,gyry,gyrz
10437,     4,   -13,     3
10446,     3,   -15,     3
10457,     2,   -12,     2
10467,     0,    -5,     1
10476,     0,     0,     1
10487,     0,     4,     0
10496,     1,     2,     0
10507,     2,    -4,     1
10517,     3,   -10,     5
10526,     7,   -10,     9
10537,    10,    -5,    14
10546,    12,    -1,    17
10557,    12,     1,    20
10566,    10,     3,    21
10576,     8,     4,    21
10587,     3,     6,    20
10596,    -3,     6,    18
10607,   -11,     6,    19
10616,   -19,     6,    19
10627,   -27,     3,    17
10637,   -35,    -4,    12
10646,   -41,   -17,     5
10657,   -43,   -30,    -2
10666,   -44,   -39,    -7
10677,   -42,   -41,    -8
10686,   -35,   -33,    -6
10696,   -25,   -18,     6
10707,   -17,     5,    30
10716,    -9,    33,    56
10727,     3,    50,    66
10736,    13,    43,    58
10746,    19,    17,    43
10757,    18,   -16,    31
10766,    11,   -41,    23
10777,     0,   -50,    19
10786,    -9,   -37,    23
10795,   -12,    -8,    31
10806,    -7,    19,    37
10816,     3,    31,    37
10827,    14,    29,    31
10836,    21,    18,    23
10847,    21,     7,    17
10856,    17,     1,    10
10866,    13,    -4,     5
10877,    10,    -6,     4
10886,    10,    -7,     6
10897,    10,    -4,     8
10906,     9,     0,     9
10915,     7,     0,     9
10926,     6,    -4,     8
10936,     4,    -7,     5
10947,     2,    -9,     3
10956,     0,   -10,     0
10967,     0,   -11,     1
10976,     0,   -12,     3
10986,     0,   -10,     5
10996,     0,    -8,     5
11006,    -1,    -8,     4
11015,    -1,    -8,     3
11026,    -1,    -7,     1
11036,     0,    -5,    -1
11047,     0,    -2,    -3
11056,     2,     2,    -4
11065,     5,     4,    -3
11076,     9,     5,     0
11085,    13,     6,     3
11096,    15,     6,     5
11106,    14,     3,     4
11117,    10,     1,     3
11126,     4,    -1,     1
11135,    -1,    -2,    -1
11146,    -7,    -2,    -2
11156,   -10,    -2,    -4
11167,   -12,    -2,    -3
11176,   -11,    -1,    -2
11185,    -9,    -1,    -1
11196,    -4,    -3,     1
11205,     3,    -2,     1
11216,     8,     1,     1
11226,    12,     2,     0
11235,    13,     2,     0
11246,    12,     2,     0
11255,     9,     3,    -1
11266,     4,     3,    -2
11276,    -1,     2,    -3
11285,    -3,     2,    -4
11296,    -4,     3,    -3
11305,    -3,     2,    -2
11316,    -1,    -1,    -1
11326,     1,    -4,    -1
11336,     1,    -5,    -1
11346,     1,    -2,    -2
11355,     0,     1,    -2
11366,     1,     2,    -3
11375,     1,     2,    -3
11386,     2,     1,    -2
11396,     1,     0,    -2
11405,     1,    -1,    -2
11416,     1,    -2,    -3
11425,     0,    -3,    -3
11436,     0,    -1,    -4
11445,    -1,     0,    -4
11455,    -2,     2,    -5
11466,    -2,     3,    -6
11475,    -2,     4,    -7
11486,    -1,     5,    -7
11495,    -1,     6,    -8
11505,     0,     6,    -9
11516,    -1,     4,   -10
11525,    -2,     2,   -10
11536,    -5,     0,    -8
11545,    -6,    -1,    -5
11556,    -7,     1,    -1
11566,    -7,     0,    -1
11575,    -8,    -4,    -2
11586,   -12,    -8,    -5
11595,   -16,   -12,   -10
11606,   -19,   -14,   -14
11615,   -20,   -16,   -18
11625,   -20,   -15,   -21
11636,   -18,   -13,   -24
11645,   -14,   -14,   -27
11656,    -8,   -17,   -29
11665,    -2,   -19,   -30
11675,     3,   -17,   -29
11686,     7,   -12,   -28
11695,     7,    -6,   -29
11706,     1,    14,   -31
11715,    -9,    23,   -30
11726,   -12,    20,   -32
11735,   -15,     9,   -31
11745,   -21,     7,   -32
11756,   -26,    17,   -29
11765,   -25,    27,   -22
11776,   -20,    30,   -19
11785,   -15,    31,   -17
11795,    -9,    30,   -16
11806,     0,    20,   -18
11815,     6,    11,   -24
11826,     6,    10,   -29
11835,     6,    13,   -31
11844,     6,    15,   -30
11855,     9,    15,   -30
11865,    11,    20,   -25
11876,    12,    17,   -23
11885,    16,    16,   -19
11894,    19,    19,   -14
11905,    19,    18,    -9
11915,    15,    15,    -6
11925,    10,    13,    -5
11935,     1,    16,    -4
11946,    -6,    25,    -5
11955,   -11,    26,    -7
11964,   -12,    18,    -9
11975,    -9,     8,   -10
11985,    -8,    -2,   -10
11996,    -3,    -8,    -9
12005,     4,    -7,    -6
12014,    13,     1,    -1
12025,    19,    11,     5
12034,    24,    18,    10
12045,    26,    20,    13
12055,    24,    16,    11
12066,    18,    10,     6
12075,    10,     4,     2
12084,     3,     0,     0
12095,    -5,    -2,    -1
12105,   -10,    -4,    -1
12115,   -12,    -5,     1
12125,   -11,    -7,     4
12134,    -9,    -8,     8
12145,    -6,    -8,    10
12154,    -4,    -8,    10
12165,    -4,    -9,     7
12175,    -5,    -7,     3
12185,    -5,    -3,     0
12195,    -5,     5,    -2
12204,    -4,    11,    -2
12215,    -1,    11,    -2
12224,     4,     6,     0
12235,     8,     1,     1
12244,     9,    -4,     3
12255,     7,    -7,     5
12265,     1,    -9,     5
12274,    -6,   -10,     4
12285,   -11,   -10,     2
12294,   -13,    -9,     1
12305,   -12,    -7,     0
12315,    -8,    -4,     1
12324,    -2,     0,     1
12335,     4,     4,     2
12344,     8,     7,     1
12355,    10,     5,     0
12364,    12,     2,    -1
12375,    11,    -1,    -2
12385,     9,    -2,    -1
12394,     7,    -1,     1
12405,     5,     1,     2
12414,     1,     1,     3
12425,    -3,     1,     2
12435,    -8,     1,     0
12444,   -11,     0,    -2
12455,   -12,    -1,    -2
12464,   -10,    -2,    -2
12475,    -7,    -2,    -1
12484,    -3,    -1,     1
12494,     3,    -1,     2
12505,     7,    -1,     2
12514,     7,     0,     2
12525,     6,     1,     1
12535,     4,     2,     1
12544,     1,     2,     0
12555,    -2,     1,    -1
12564,    -4,     1,    -2
12575,    -4,     1,    -3
12585,    -3,     0,    -2
12594,     0,     0,    -1
12605,     3,    -1,     0
12614,     5,    -1,     0
12625,     5,     0,     0
12634,     5,     1,    -2
12644,     5,     1,    -4
12655,     6,     3,    -6
12664,     8,     3,    -8
12675,    12,     2,    -9
12684,    16,     2,   -11
12694,    22,     4,   -12
12705,    30,     6,   -11
12714,    37,     8,   -10
12725,    44,     8,    -7
12734,    45,     2,     3
12743,    40,   -12,    20
12754,    23,   -31,    35
12764,     1,   -52,    44
12775,   -18,   -63,    51
12784,   -30,   -55,    56
12795,   -41,   -26,    54
12804,   -52,    11,    50
12814,   -62,    41,    44
12825,   -68,    50,    33
12834,   -67,    39,    25
12845,   -58,    20,    21
12854,   -38,     0,    21
12863,   -15,   -13,    18
12874,     3,   -16,    15
12884,    12,    -8,    10
12895,    14,     8,     7
12904,     8,    26,     7
12913,     0,    45,     6
12924,    -3,    60,     7
12934,     3,    61,     9
12945,    12,    49,    14
12954,    18,    22,    20
12965,    18,   -13,    21
12974,    10,   -42,    20
12983,    -4,   -56,    17
12994,   -18,   -53,    15
13004,   -30,   -43,    15
13015,   -38,   -33,    15
13024,   -39,   -25,    14
13033,   -34,   -24,     9
13044,   -25,   -27,     4
13053,   -16,   -31,     0
13064,    -9,   -28,    -1
13074,    -4,   -19,    -1
13083,     0,    -8,     1
13094,     4,     1,     2
13103,     8,     9,     2
13114,    11,    16,     3
13124,    14,    21,     2
13133,    17,    21,     1
13144,    16,    13,     0
13153,    10,     1,    -1
13164,     1,   -11,    -2
13174,    -5,   -18,    -4
13185,    -5,   -21,    -6
13194,    -4,   -20,    -7
13203,    -1,   -16,    -6
13214,     1,    -9,    -4
13223,     4,    -5,    -3
13234,     7,    -6,    -3
13244,     9,    -9,    -3
13253,    12,    -9,    -4
13264,    13,    -5,    -5
13273,     9,     3,    -6
13284,     3,     9,    -7
13294,    -1,    10,    -8
13303,    -3,     9,    -7
13314,    -3,     6,    -6
13323,     1,     1,    -5
13334,     5,    -3,    -4
13343,     9,    -3,    -4
13353,    10,    -3,    -4
13364,     8,    -2,    -6
13373,     6,    -1,    -6
13384,     4,    -2,    -6
13393,     3,    -3,    -4
13403,     3,    -5,    -3
13414,     3,    -8,    -4
13423,     5,    -9,    -4
13434,     8,    -7,    -4
13443,    11,    -1,    -4
13454,    11,     4,    -3
13463,    11,     6,    -3
13473,    10,     8,    -3
13484,     9,     8,    -4
13493,     8,     6,    -5
13504,     7,     4,    -6
13513,     7,     3,    -6
13523,     9,     3,    -7
13534,    10,     3,    -7
13543,    11,     3,    -7
13554,    12,     4,    -8
13563,    12,     5,   -11
13573,    14,     6,   -16
13584,    14,     5,   -24
13593,    14,     1,   -34
13604,    12,    -7,   -43
13613,     9,   -19,   -50
13623,     4,   -30,   -51
13634,     1,   -38,   -46
13643,     1,   -43,   -36
13654,     0,   -47,   -27
13663,    -3,   -47,   -19
13672,    -9,   -43,   -16
13683,   -13,   -37,   -16
13693,   -10,   -24,   -16
13704,     1,   -11,   -13
13713,    14,     1,    -6
13724,    22,     5,     2
13733,    20,    -1,     7
13743,    10,   -15,    10
13754,    -4,   -29,     8
13763,   -15,   -38,     2
13774,   -20,   -38,    -3
13783,   -20,   -31,    -6
13792,   -14,   -16,    -5
13803,    -3,     3,     1
13813,     7,    24,    11
13824,    15,    37,    21
13833,    19,    40,    28
13842,    20,    34,    31
13853,    17,    19,    29
13863,     8,     2,    25
13874,    -7,   -12,    22
13883,   -24,   -19,    19
13892,   -36,   -20,    15
13903,   -41,   -20,    11
13912,   -41,   -17,     9
13923,   -35,   -12,    10
13933,   -24,    -6,    12
13944,    -7,     4,    14
13953,    12,    13,    15
13962,    27,    20,    15
13973,    35,    23,    15
13983,    35,    24,    13
13994,    31,    22,    11
14003,    24,    19,     8
14012,    16,    14,     5
14023,     8,     9,     3
14032,     1,     4,     2
14044,    -4,     0,     1
14053,    -7,    -4,     0
14062,    -7,    -8,     0
14073,    -5,    -8,     1
14083,    -2,    -6,     2
14092,     1,    -4,     3
14103,     3,    -2,     4
14112,     4,     0,     5
14123,     4,     0,     5
14133,     3,     1,     4
14142,     2,     2,     3
14153,     0,     2,     2
14162,    -1,     1,     1
14173,    -1,     0,    -1
14182,    -2,    -1,    -2
14193,    -2,    -2,    -2
14203,    -2,    -3,    -3
14212,    -2,    -2,    -2
14223,    -1,     0,    -1
14232,     2,     1,     0
14243,     4,     2,     1
14253,     6,     4,     2
14262,     7,     4,     2
14273,     6,     5,     2
14282,     5,     5,     1
14293,     4,     4,     0
14302,     2,     2,     0
14312,     0,    -1,     0
14323,    -1,    -5,    -1
14332,    -1,    -7,    -2
14343,    -3,    -7,    -3
14352,    -4,    -6,    -3
14362,    -3,    -4,    -3
14373,    -2,    -4,    -3
14382,    -1,    -5,    -3
14393,     0,    -5,    -3
14402,     0,    -5,    -2
14412,     0,    -5,    -1
14423,    -1,    -6,    -1
14432,    -3,    -6,     0
14443,    -4,    -6,    -1
14452,    -5,    -6,    -1
14463,    -5,    -7,    -1
14472,    -5,    -5,    -1
14482,    -6,    -4,    -2
14493,    -6,    -4,    -3
14502,    -5,    -4,    -4
14513,    -5,    -4,    -4
14522,    -8,    -3,    -3
14532,   -12,    -3,    -2
14543,   -17,    -2,     2
14552,   -23,     1,     3
14563,   -27,     5,     2
14572,   -26,     8,    -2
14582,   -25,     9,    -7
14592,   -24,     4,   -13
14602,   -24,    -5,   -15
14613,   -19,   -14,   -14
14622,   -11,   -19,   -12
14631,    -6,   -23,   -13
14642,    -4,   -27,   -18
14652,    -7,   -27,   -25
14663,   -12,   -20,   -30
14672,   -17,   -10,   -31
14683,   -25,    -4,   -28
14692,   -33,    -4,   -22
14702,   -41,    -7,   -22
14712,   -48,   -12,   -29
14722,   -47,   -20,   -41
14733,   -44,   -27,   -49
14742,   -41,   -25,   -46
14751,   -41,   -15,   -36
14762,   -39,    -1,   -26
14772,   -35,    11,   -18
14783,   -29,    17,   -14
14792,   -22,    20,   -11
14801,   -14,    21,    -7
14812,    -4,    19,    -4
14821,     5,    14,    -3
14832,    11,     8,    -2
14842,    12,     0,    -2
14853,     9,    -6,     0
14862,     5,    -9,     3
14871,     0,    -7,     6
14882,    -4,     0,     8
14892,    -7,     6,    10
14902,   -10,    10,    11
14912,   -10,     9,    11
14921,    -7,     8,    11
14932,    -2,     7,    11
14941,     3,     4,    12
14952,     8,    -1,    13
14962,    10,    -4,    12
14973,    10,    -4,    11
14982,     8,     0,    10
14991,     6,     4,     8
15002,     4,     7,     5
15011,     1,     8,     2
15022,    -3,     8,     1
15032,    -6,     7,     3
15041,    -6,     5,     5
15052,    -3,     1,     7
15061,     0,    -5,     7
15072,     4,    -8,     6
15082,     7,    -5,     7
15092,    11,     1,     7
15102,    13,     7,     6
15111,    14,    10,     4
15122,    12,    10,     2
15131,     8,     7,     0
15142,     1,     4,    -1
15152,    -6,     1,    -2
15162,   -12,    -2,    -3
15172,   -14,    -6,    -3
15181,   -14,    -7,    -3
15192,   -10,    -6,    -2
15201,    -5,    -3,    -1
15212,     0,     0,     0
15222,     3,     2,     1
15231,     4,     3,     1
15242,     3,     3,     1
15251,     0,     2,     1
15262,    -2,     1,     1
15271,    -5,     0,     2
15281,    -6,    -1,     2
15292,    -7,    -2,     2
15301,    -7,    -4,     2
15312,    -6,    -4,     1
15321,    -5,    -5,     2
15332,    -3,    -5,     2
15342,    -1,    -5,     4
15351,     1,    -4,     4
15362,     3,    -2,     5
15372,     4,    -3,     5
15381,     4,    -5,     5
15392,     4,    -7,     5
15401,     2,    -8,     4
15411,    -2,    -9,     3
15422,    -4,    -7,     1
15431,    -7,    -4,    -2
15441,    -8,    -2,    -4
15452,    -8,     1,    -5
15461,    -7,     2,    -6
15472,    -7,     2,    -6
15481,   -10,     0,    -5
15492,   -16,    -3,    -6
15501,   -24,    -4,   -10
15511,   -32,    -5,   -19
15522,   -40,    -3,   -32
15531,   -44,     2,   -45
15542,   -44,    10,   -53
15551,   -38,    22,   -53
15561,   -27,    33,   -46
15572,   -14,    38,   -37
15581,     1,    38,   -30
15592,    12,    31,   -24
15601,    16,    20,   -21
15611,    15,     6,   -22
15622,    11,   -11,   -24
15631,     3,   -22,   -25
15642,    -6,   -23,   -27
15651,   -12,   -17,   -28
15660,   -10,    -9,   -29
15671,     0,     0,   -26
15681,    11,     9,   -21
15692,    19,    15,   -16
15701,    22,    14,   -15
15712,    25,     7,   -17
15721,    25,    -1,   -16
15730,    23,    -5,   -13
15741,    21,    -5,   -12
15751,    22,     0,   -12
15762,    23,     6,   -11
15771,    21,    13,    -9
15780,    18,    18,    -6
15791,    15,    18,    -5
15800,    11,    14,    -4
15811,     5,     8,    -2
15821,     1,     2,    -1
15832,    -2,    -4,    -1
15841,    -4,    -9,     0
15850,    -4,    -9,     1
15861,    -3,    -7,     3
15870,     0,    -5,     5
15881,     2,    -4,     7
15891,     4,    -5,     7
15902,     5,    -4,     7
15911,     5,    -3,     6
15920,     4,    -1,     5
15931,     2,    -1,     3
15940,     1,    -2,     1
15951,    -1,    -1,     0
15961,    -1,    -1,    -1
15970,    -1,    -1,    -1
15981,    -1,    -2,    -1
15990,    -1,    -1,    -1
16001,    -1,     1,    -1
16010,    -1,     2,    -1
16021,    -1,     2,     0
16031,     0,     2,     0
16040,     1,     1,     1
16051,     1,     1,     1
16060,     0,     1,     1
16071,    -2,     0,     0
16080,    -4,     0,    -1
16091,    -6,     1,    -2
16101,    -7,     3,    -3
16110,    -7,     4,    -4
16121,    -5,     4,    -5
16130,    -2,     4,    -5
16141,     0,     3,    -4
16151,     2,     3,    -3
16160,     3,     2,    -3
16171,     3,     3,    -4
16180,     3,     4,    -4
16191,     4,     6,    -5
16200,     5,     7,    -6
16210,     7,     8,    -6
16221,    10,     7,    -6
16230,    13,     4,    -7
16241,    15,     0,    -8
16250,    16,    -4,    -8
16261,    16,    -8,    -9
16270,    15,   -10,    -8
16280,    15,   -10,    -6
16291,    15,    -6,    -5
16300,    16,     3,    -5
16311,    18,    19,    -4
16320,    20,    32,    -3
16331,    22,    34,    -4
16340,    20,    21,    -6
16350,    15,    -2,    -9
16361,    11,   -23,   -12
16370,     7,   -34,   -12
16381,     5,   -36,   -11
16390,     7,   -31,    -9
16400,    12,   -21,    -6
16411,    21,    -7,     0
16420,    28,    16,     7
16431,    30,    44,    15
16440,    29,    54,    18
16451,    25,    34,    19
16460,    18,     0,    19
16470,    12,   -26,    19
16480,     8,   -34,    19
16490,     8,   -30,    18
16501,     7,   -14,    17
16510,     3,    15,    15
16521,    -4,    53,    11
16530,   -11,    73,     6
16540,   -11,    67,    -2
16551,   -11,    47,    -6
16560,   -11,    24,    -7
16571,   -10,     6,    -6
16580,    -9,    -1,    -5
16589,    -6,    -3,    -3
16600,    -2,    -2,    -1
16610,     0,    -1,    -1
16621,    -1,     0,     0
16630,    -3,    -1,     0
16639,    -6,    -2,     0
16650,    -9,    -5,    -1
16660,   -11,    -9,    -2
16671,   -13,   -11,    -2
16680,   -12,   -11,    -1
16691,   -10,   -10,    -1
16700,    -6,    -8,    -1
16709,    -1,    -4,    -1
16720,     3,    -1,     0
16730,     6,     1,     0
16741,     6,     1,     0
16750,     3,     1,     0
16759,     1,     0,    -1
16770,    -2,    -1,    -1
16779,    -4,    -3,    -1
16790,    -4,    -3,    -1
16800,    -3,    -1,     0
16811,    -1,     0,     1
16820,    -1,     2,     1
16829,     0,     3,     1
16840,    -1,     2,     1
16849,    -3,     1,     0
16860,    -4,     0,    -1
16870,    -4,     0,    -2
16879,    -4,     1,    -2
16890,    -3,     2,    -3
16899,    -2,     3,    -3
16910,     0,     3,    -2
16919,     1,     3,    -1
16930,     0,     3,     1
16940,     0,     3,     2
16949,    -2,     2,     1
16960,    -5,    -1,     1
16969,    -7,    -4,     1
16980,    -9,    -6,     1
16989,    -9,    -7,     1
17000,    -8,    -6,     0
17010,    -6,    -3,     0
17019,    -4,    -2,     0
17030,    -1,    -1,     0
17039,     1,     1,     0
17050,     4,     3,    -1
17060,     5,     4,    -2
17069,     6,     5,    -1
17080,     8,     6,    -1
17089,    11,     6,     1
17100,    13,     7,     1
17110,    15,     8,     2
17119,    16,    10,     4
17130,    18,    12,     5
17139,    19,    14,     8
17150,    21,    15,    11
17159,    20,    13,    17
17169,    15,    10,    29
17180,     5,     6,    41
17189,    -9,    -2,    50
17200,   -22,   -12,    53
17209,   -31,   -22,    52
17220,   -34,   -29,    49
17229,   -31,   -33,    44
17239,   -23,   -33,    40
17250,   -16,   -31,    39
17259,   -12,   -24,    45
17270,   -11,   -14,    55
17279,    -9,    -2,    64
17289,    -6,     9,    66
17299,    -3,    15,    62
17309,    -2,    20,    55
17320,    -3,    25,    45
17329,    -6,    25,    35
17340,   -11,    17,    25
17349,   -15,     4,    15
17359,   -19,    -7,     9
17370,   -17,   -12,     6
17379,   -12,    -9,     4
17390,    -6,    -3,     3
17399,     3,     4,     0
17408,    11,     7,    -3
17419,    18,     8,    -5
17429,    21,     8,    -6
17440,    21,     6,    -8
17449,    18,     3,    -9
17460,    14,     0,   -11
17469,     9,    -2,   -13
17479,     3,    -3,   -13
17489,    -1,    -2,   -11
17499,    -4,     0,    -9
17510,    -3,     2,    -8
17519,     1,     2,    -7
17528,     4,     1,    -5
17539,     5,     0,    -3
17549,     3,    -1,    -2
17560,     2,    -2,    -2
17569,     0,    -1,    -3
17580,    -2,     1,    -5
17589,    -3,     2,    -6
17598,    -4,     1,    -7
17609,    -3,     2,    -6
17619,    -2,     2,    -4
17630,     0,     1,    -2
17639,     2,    -2,    -1
17649,     2,    -3,     0
17660,     2,    -2,     0
17669,     1,    -2,    -1
17679,     0,    -2,    -2
17690,    -1,    -1,    -3
17699,    -1,     0,    -3
17708,     0,     1,    -3
17719,     2,     3,    -1
17729,     4,     5,     1
17738,     6,     4,     3
17749,     7,     1,     3
17759,     6,    -1,     3
17768,     5,    -3,     2
17779,     3,    -3,     1
17789,     0,    -3,     1
17798,    -3,    -2,     1
17809,    -4,    -2,     1
17818,    -3,    -3,     0
17830,    -2,    -3,     0
17839,     0,    -1,     1
17848,     1,     0,     2
17859,     1,     0,     2
17869,    -1,     0,     2
17878,    -2,     2,     2
17889,    -4,     4,     0
17899,    -4,     5,    -2
17908,    -4,     7,    -5
17919,    -3,     8,    -7
17929,     0,    10,    -8
17938,     2,    13,    -8
17949,     5,    15,    -6
17959,     4,    10,    -5
17968,     1,    -5,    -3
17979,    -4,   -22,    -1
17988,   -10,   -32,     0
17998,   -13,   -34,    -2
18009,   -14,   -33,    -5
18018,   -14,   -29,    -9
18028,   -12,   -19,   -12
18039,    -9,    -5,   -13
18048,    -8,     6,   -11
18059,    -9,    13,    -9
18069,   -11,    10,    -8
18078,   -14,    -2,    -8
18089,   -14,   -21,   -10
18099,   -13,   -36,   -12
18108,   -13,   -42,   -12
18119,   -14,   -38,   -11
18128,   -11,   -27,    -7
18138,    -5,   -12,     0
18149,     1,    -3,     9
18158,     6,    -3,    17
18168,    10,    -7,    23
18179,    13,   -11,    24
18188,    13,   -16,    23
18198,    11,   -20,    20
18209,     7,   -21,    14
18218,     3,   -19,     9
18229,    -2,   -13,     6
18238,    -7,    -6,     5
18248,   -10,     2,     5
18259,    -9,     9,     4
18268,    -7,    13,     6
18279,    -5,    15,     7
18288,    -2,    12,     9
18299,     1,     8,     8
18308,     4,     3,     7
18318,     7,     0,     5
18328,     7,     0,     1
18338,     6,     2,    -2
18349,     4,     6,    -6
18358,     1,     7,    -9
18369,    -2,     5,   -11
18378,    -3,     1,   -11
18387,    -2,    -2,   -11
18398,    -1,    -4,    -9
18408,     2,    -4,    -7
18419,     4,    -3,    -7
18428,     5,    -4,    -7
18439,     6,    -3,    -7
18448,     5,    -2,    -6
18457,     4,     0,    -5
18468,     3,     2,    -3
18478,     3,     3,    -1
18488,     2,     2,     1
18498,     2,     1,     1
18509,     0,     1,     0
18518,    -2,     2,    -1
18527,    -4,     3,    -2
18538,    -5,     4,    -2
18547,    -6,     3,    -2
18558,    -5,     2,    -1
18568,    -4,     2,     0
18579,    -2,     3,     1
18588,    -1,     5,     2
18598,    -1,     6,     2
18607,    -1,     6,     2
18618,    -3,     4,     1
18628,    -4,    -1,     0
18637,    -5,    -5,    -1
18648,    -6,    -6,    -1
18658,    -5,    -7,    -1
18668,    -4,    -6,     0
18678,    -1,    -4,     0
18687,     3,    -2,     1
18698,     6,     0,     2
18708,     9,     1,     1
18717,    11,     0,    -1
18728,    13,    -1,    -2
18738,    14,     0,    -3
18747,    15,     3,    -4
18758,    17,     6,    -5
18768,    19,    11,    -6
18777,    22,    14,    -7
18788,    24,    18,    -5
18797,    25,    20,     0
18807,    26,    22,     6
18818,    30,    21,    12
18827,    36,    17,    19
18838,    43,    11,    27
18848,    48,     6,    35
18857,    49,     0,    40
18868,    45,    -6,    42
18878,    34,   -13,    44
18887,    15,   -23,    38
18898,   -12,   -33,    27
18908,   -41,   -45,    18
18917,   -66,   -46,    20
18928,   -86,   -20,    38
18938,   -87,    22,    61
18947,   -63,    54,    75
18958,   -23,    65,    75
18967,    16,    56,    61
18977,    37,    39,    41
18988,    33,    28,    22
18997,    15,    19,     7
19007,    -6,     8,    -7
19018,   -22,    -4,   -20
19027,   -32,   -13,   -28
19038,   -37,   -18,   -31
19048,   -36,   -20,   -30
19057,   -27,   -21,   -26
19068,   -12,   -19,   -21
19078,     4,   -13,   -16
19087,    16,    -5,   -12
19098,    24,     2,    -7
19108,    26,     8,    -2
19117,    25,    13,     3
19128,    21,    14,     7
19137,    15,    11,    10
19147,     6,     6,    10
19158,    -4,     0,     8
19167,   -12,    -4,     6
19177,   -17,    -5,     4
19188,   -19,    -4,     3
19197,   -18,    -3,     3
19207,   -14,    -4,     4
19218,   -10,    -4,     6
19227,    -6,    -2,     7
19237,    -3,    -1,     9
19248,    -1,    -1,    11
19257,     2,    -3,    12
19266,     3,    -4,    12
19278,     2,    -4,    10
19287,    -1,    -6,     7
19298,    -6,    -6,     5
19307,   -10,    -5,     3
19317,   -11,    -4,     2
19328,   -10,    -5,     1
19337,    -8,    -7,     0
19347,    -5,    -9,    -1
19358,    -1,    -8,    -1
19367,     4,    -5,     0
19377,     7,    -3,     1
19388,     7,    -2,     2
19397,     7,    -1,     3
19406,     5,    -2,     3
19417,     2,    -4,     1
19427,    -1,    -6,     0
19436,    -3,    -7,     0
19447,    -5,    -7,    -1
19457,    -4,    -6,    -1
19466,    -3,    -5,    -1
19477,    -2,    -4,    -1
19487,    -1,    -2,    -2
19498,    -1,     1,    -2
19507,    -1,     3,    -2
19517,    -1,     3,    -2
19528,    -1,     3,    -2
19537,    -2,     3,    -2
19547,    -5,     1,    -3
19558,    -7,    -2,    -4
19567,   -10,    -6,    -5
19576,   -13,   -10,    -7
19588,   -14,   -12,    -8
19597,   -12,   -13,    -8
19606,    -6,   -13,    -7
19617,     1,   -11,    -5
19627,     8,    -9,    -4
19636,    12,    -9,    -3
19647,    12,   -12,    -3
19657,     9,   -16,    -4
19666,     5,   -20,    -8
19677,    -1,   -21,   -12
19687,    -7,   -19,   -16
19696,    -9,   -15,   -19
19707,    -7,   -10,   -20
19716,    -3,    -3,   -20
19727,     4,     4,   -18
19737,    11,     9,   -14
19748,    17,    10,    -9
19757,    19,     7,    -6
19766,    17,     0,    -5
19777,     8,    -5,    -5
19786,    -5,    -8,    -6
19797,   -15,    -8,    -8
19806,   -20,    -4,   -10
19817,   -20,     4,   -10
19827,   -18,     6,   -10
19836,   -13,     3,    -7
19847,    -5,    -1,    -3
19856,     2,    -5,     3
19867,     7,    -8,     9
19876,     3,    -4,    14
19887,    -9,     9,    15
19896,   -23,    22,    11
19906,   -36,    30,     3
19917,   -47,    34,    -4
19926,   -53,    33,   -10
19937,   -52,    26,   -11
19946,   -44,    18,   -10
19957,   -32,     5,    -8
19966,   -20,    -5,    -7
19976,    -8,    -3,    -4
19987,     3,    10,    -1
19996,    12,    24,     1
20006,    19,    33,     2
20017,    23,    32,     3
20026,    22,    27,     3
20037,    19,    19,     2
20047,    15,    10,     1
20056,     8,     2,    -2
20067,     1,    -2,    -4
20077,    -5,    -5,    -5
20086,    -7,    -6,    -3
20096,    -6,    -7,     0
20107,    -5,    -8,     2
20116,    -4,    -8,     5
20127,    -2,    -8,     5
20136,    -1,    -9,     3
20145,     0,   -10,     2
20156,     1,   -10,     2
20166,     0,    -7,     3
20177,    -1,    -5,     4
20186,    -3,    -5,     4
20197,    -3,    -6,     4
20206,    -1,    -6,     5
20217,     1,    -5,     5
20226,     3,    -2,     5
20236,     2,    -1,     4
20246,    -1,    -4,     3
20256,    -4,    -6,     2
20267,    -6,    -7,     0
20276,    -7,    -6,     0
20287,    -4,    -4,     0
20296,     1,    -1,     1
20305,     6,     3,     3
20316,     8,     5,     5
20326,     7,     4,     5
20337,     4,     0,     4
20346,    -1,    -6,     1
20357,    -7,   -12,    -1
20366,   -12,   -14,    -2
20375,   -13,   -13,    -2
20386,   -10,   -10,     0
20396,    -6,    -7,     2
20406,    -2,    -6,     4
20416,     1,    -5,     4
20427,     1,    -3,     2
20436,    -5,    -4,    -2
20445,   -13,    -8,    -6
20456,   -22,   -12,    -9
20466,   -28,   -16,   -11
20476,   -29,   -21,   -11
20486,   -25,   -25,   -10
20497,   -16,   -27,    -7
20506,    -2,   -25,    -6
20515,     9,   -17,   -11
20526,    15,   -11,   -22
20535,    19,   -12,   -30
20546,    21,   -12,   -32
20556,    19,    -6,   -28
20567,    14,     0,   -23
20576,     9,     3,   -17
20585,     7,     4,   -10
20596,     6,     4,    -5
20605,     6,     7,    -3
20616,     4,     9,    -5
20626,     2,     9,   -11
20636,    -3,     8,   -17
20646,    -9,     4,   -22
20655,   -16,    -3,   -24
20666,   -22,   -11,   -24
20675,   -24,   -15,   -27
20686,   -23,   -17,   -32
20696,   -16,   -14,   -37
20705,    -4,    -6,   -41
20716,    10,     6,   -41
20725,    21,    22,   -36
20736,    25,    34,   -29
20746,    21,    37,   -24
20755,    12,    28,   -21
