time,qw,qx,qy,qz
5602,-0.66052,-0.38446,0.08252,0.63959
5611,-0.66083,-0.38489,0.08337,0.63898
5622,-0.66113,-0.38550,0.08429,0.63812
5631,-0.66162,-0.38629,0.08533,0.63702
5642,-0.66229,-0.38733,0.08661,0.63550
5652,-0.66333,-0.38837,0.08807,0.63361
5661,-0.66461,-0.38959,0.08972,0.63129
5672,-0.66620,-0.39087,0.09143,0.62854
5681,-0.66797,-0.39240,0.09332,0.62543
5692,-0.66980,-0.39417,0.09576,0.62201
5701,-0.67188,-0.39587,0.09869,0.61823
5712,-0.67426,-0.39746,0.10242,0.61395
5722,-0.67719,-0.39880,0.10687,0.60913
5731,-0.68048,-0.39966,0.11157,0.60400
5742,-0.68384,-0.40015,0.11615,0.59894
5751,-0.68726,-0.40015,0.12012,0.59430
5762,-0.69067,-0.39960,0.12341,0.59003
5772,-0.69427,-0.39832,0.12549,0.58618
5782,-0.69812,-0.39636,0.12592,0.58282
5792,-0.70209,-0.39368,0.12457,0.58014
5801,-0.70593,-0.39038,0.12183,0.57837
5812,-0.70935,-0.38647,0.11835,0.57751
5822,-0.71228,-0.38214,0.11469,0.57745
5831,-0.71478,-0.37762,0.11127,0.57806
5842,-0.71698,-0.37274,0.10840,0.57898
5851,-0.71924,-0.36743,0.10608,0.58002
5862,-0.72156,-0.36176,0.10419,0.58105
5871,-0.72400,-0.35632,0.10242,0.58179
5882,-0.72620,-0.35181,0.10083,0.58197
5892,-0.72809,-0.34930,0.09961,0.58136
5901,-0.72980,-0.34937,0.09882,0.57935
5912,-0.73126,-0.35193,0.09833,0.57599
5921,-0.73230,-0.35602,0.09796,0.57220
5932,-0.73279,-0.36072,0.09766,0.56866
5941,-0.73273,-0.36493,0.09753,0.56610
5951,-0.73248,-0.36768,0.09741,0.56464
5962,-0.73230,-0.36853,0.09692,0.56445
5971,-0.73230,-0.36755,0.09601,0.56519
5982,-0.73260,-0.36530,0.09460,0.56647
5991,-0.73328,-0.36243,0.09320,0.56775
6001,-0.73407,-0.35974,0.09186,0.56866
6012,-0.73486,-0.35779,0.09082,0.56897
6021,-0.73535,-0.35693,0.09039,0.56891
6032,-0.73553,-0.35712,0.09070,0.56854
6041,-0.73541,-0.35785,0.09174,0.56812
6051,-0.73505,-0.35876,0.09320,0.56781
6062,-0.73462,-0.35950,0.09479,0.56757
6071,-0.73431,-0.35992,0.09613,0.56744
6082,-0.73425,-0.35980,0.09698,0.56744
6091,-0.73444,-0.35931,0.09711,0.56757
6101,-0.73462,-0.35858,0.09656,0.56781
6112,-0.73486,-0.35773,0.09558,0.56824
6121,-0.73499,-0.35699,0.09436,0.56873
6132,-0.73499,-0.35651,0.09320,0.56927
6141,-0.73468,-0.35632,0.09241,0.56989
6151,-0.73413,-0.35657,0.09216,0.57043
6162,-0.73364,-0.35730,0.09253,0.57056
6171,-0.73315,-0.35852,0.09326,0.57031
6182,-0.73279,-0.35999,0.09399,0.56976
6191,-0.73248,-0.36145,0.09473,0.56909
6201,-0.73230,-0.36267,0.09515,0.56848
6210,-0.73218,-0.36346,0.09528,0.56812
6221,-0.73218,-0.36377,0.09491,0.56799
6231,-0.73218,-0.36365,0.09412,0.56824
6242,-0.73218,-0.36304,0.09302,0.56879
6251,-0.73218,-0.36218,0.09204,0.56946
6260,-0.73224,-0.36127,0.09113,0.57013
6271,-0.73218,-0.36047,0.09052,0.57080
6281,-0.73206,-0.35986,0.09021,0.57135
6291,-0.73193,-0.35974,0.09027,0.57159
6301,-0.73175,-0.36011,0.09039,0.57159
6312,-0.73138,-0.36102,0.09045,0.57141
6321,-0.73096,-0.36230,0.09058,0.57117
6331,-0.73047,-0.36365,0.09070,0.57098
6342,-0.72992,-0.36487,0.09076,0.57086
6351,-0.72943,-0.36578,0.09064,0.57086
6360,-0.72913,-0.36627,0.09039,0.57104
6371,-0.72888,-0.36633,0.08984,0.57135
6381,-0.72876,-0.36615,0.08905,0.57178
6392,-0.72870,-0.36578,0.08813,0.57220
6401,-0.72858,-0.36566,0.08728,0.57263
6410,-0.72827,-0.36578,0.08661,0.57300
6421,-0.72791,-0.36615,0.08606,0.57330
6430,-0.72754,-0.36676,0.08569,0.57349
6441,-0.72711,-0.36737,0.08551,0.57361
6451,-0.72668,-0.36804,0.08551,0.57373
6462,-0.72632,-0.36853,0.08569,0.57385
6471,-0.72589,-0.36908,0.08600,0.57397
6480,-0.72559,-0.36969,0.08630,0.57397
6491,-0.72528,-0.37036,0.08630,0.57391
6500,-0.72504,-0.37091,0.08618,0.57385
6511,-0.72485,-0.37122,0.08588,0.57397
6521,-0.72473,-0.37128,0.08539,0.57422
6532,-0.72455,-0.37122,0.08478,0.57452
6541,-0.72430,-0.37115,0.08423,0.57489
6550,-0.72412,-0.37115,0.08386,0.57520
6561,-0.72388,-0.37134,0.08374,0.57544
6571,-0.72357,-0.37170,0.08386,0.57556
6581,-0.72327,-0.37219,0.08398,0.57562
6591,-0.72308,-0.37268,0.08411,0.57556
6600,-0.72296,-0.37311,0.08417,0.57544
6611,-0.72290,-0.37341,0.08423,0.57526
6620,-0.72290,-0.37366,0.08417,0.57507
6631,-0.72296,-0.37366,0.08398,0.57501
6641,-0.72314,-0.37354,0.08368,0.57495
6652,-0.72339,-0.37311,0.08331,0.57495
6661,-0.72375,-0.37250,0.08295,0.57495
6670,-0.72424,-0.37164,0.08270,0.57489
6681,-0.72485,-0.37067,0.08252,0.57483
6690,-0.72546,-0.36957,0.08234,0.57477
6701,-0.72607,-0.36853,0.08209,0.57471
6711,-0.72662,-0.36749,0.08197,0.57471
6720,-0.72693,-0.36627,0.08228,0.57501
6731,-0.72717,-0.36481,0.08307,0.57550
6740,-0.72736,-0.36316,0.08411,0.57617
6751,-0.72742,-0.36133,0.08508,0.57715
6760,-0.72736,-0.35950,0.08563,0.57831
6771,-0.72705,-0.35785,0.08557,0.57971
6781,-0.72662,-0.35651,0.08472,0.58118
6790,-0.72614,-0.35571,0.08264,0.58264
6801,-0.72559,-0.35535,0.07928,0.58398
6810,-0.72498,-0.35522,0.07495,0.58533
6821,-0.72418,-0.35504,0.07056,0.58691
6830,-0.72321,-0.35486,0.06714,0.58868
6841,-0.72205,-0.35492,0.06500,0.59033
6851,-0.72064,-0.35565,0.06403,0.59174
6860,-0.71899,-0.35718,0.06384,0.59277
6871,-0.71729,-0.35938,0.06396,0.59351
6880,-0.71588,-0.36176,0.06323,0.59381
6890,-0.71497,-0.36426,0.06079,0.59369
6901,-0.71436,-0.36664,0.05646,0.59338
6910,-0.71381,-0.36902,0.05078,0.59308
6920,-0.71313,-0.37146,0.04431,0.59290
6931,-0.71216,-0.37396,0.03802,0.59296
6940,-0.71075,-0.37628,0.03265,0.59351
6951,-0.70886,-0.37817,0.02875,0.59473
6961,-0.70685,-0.37933,0.02655,0.59644
6970,-0.70508,-0.37982,0.02527,0.59833
6981,-0.70367,-0.38007,0.02441,0.59985
6990,-0.70258,-0.38055,0.02368,0.60083
7001,-0.70178,-0.38196,0.02289,0.60089
7010,-0.70123,-0.38464,0.02130,0.59991
7020,-0.70099,-0.38818,0.01862,0.59796
7031,-0.70087,-0.39166,0.01514,0.59595
7040,-0.70056,-0.39441,0.01166,0.59460
7051,-0.69995,-0.39624,0.00879,0.59418
7060,-0.69916,-0.39716,0.00696,0.59454
7071,-0.69836,-0.39740,0.00592,0.59528
7080,-0.69769,-0.39740,0.00531,0.59607
7090,-0.69708,-0.39764,0.00494,0.59662
7100,-0.69666,-0.39813,0.00470,0.59680
7110,-0.69641,-0.39880,0.00439,0.59662
7121,-0.69623,-0.39960,0.00415,0.59631
7130,-0.69623,-0.40021,0.00403,0.59595
7141,-0.69635,-0.40057,0.00385,0.59552
7150,-0.69672,-0.40063,0.00354,0.59509
7159,-0.69714,-0.40021,0.00311,0.59485
7170,-0.69769,-0.39948,0.00275,0.59473
7180,-0.69830,-0.39856,0.00250,0.59460
7191,-0.69897,-0.39764,0.00244,0.59442
7200,-0.69971,-0.39685,0.00250,0.59412
7211,-0.70038,-0.39624,0.00256,0.59369
7220,-0.70111,-0.39563,0.00250,0.59326
7229,-0.70172,-0.39502,0.00250,0.59296
7240,-0.70227,-0.39417,0.00269,0.59283
7250,-0.70276,-0.39325,0.00317,0.59290
7261,-0.70319,-0.39221,0.00385,0.59302
7270,-0.70355,-0.39124,0.00470,0.59326
7279,-0.70392,-0.39026,0.00562,0.59344
7290,-0.70416,-0.38953,0.00653,0.59363
7299,-0.70428,-0.38910,0.00726,0.59375
7310,-0.70441,-0.38885,0.00787,0.59381
7320,-0.70441,-0.38879,0.00836,0.59381
7331,-0.70441,-0.38885,0.00873,0.59375
7340,-0.70453,-0.38898,0.00909,0.59357
7349,-0.70471,-0.38898,0.00946,0.59332
7360,-0.70490,-0.38898,0.00983,0.59308
7370,-0.70508,-0.38898,0.01025,0.59290
7380,-0.70520,-0.38885,0.01080,0.59277
7390,-0.70520,-0.38879,0.01141,0.59283
7399,-0.70508,-0.38873,0.01215,0.59296
7410,-0.70496,-0.38904,0.01288,0.59290
7419,-0.70483,-0.38947,0.01331,0.59271
7430,-0.70471,-0.39008,0.01343,0.59253
7440,-0.70453,-0.39062,0.01324,0.59235
7450,-0.70435,-0.39105,0.01300,0.59229
7460,-0.70422,-0.39130,0.01270,0.59235
7469,-0.70410,-0.39136,0.01239,0.59247
7480,-0.70398,-0.39117,0.01208,0.59265
7489,-0.70392,-0.39087,0.01184,0.59296
7500,-0.70386,-0.39056,0.01154,0.59326
7509,-0.70386,-0.39032,0.01129,0.59338
7520,-0.70392,-0.39032,0.01105,0.59338
7530,-0.70392,-0.39050,0.01093,0.59320
7539,-0.70386,-0.39087,0.01099,0.59308
7550,-0.70367,-0.39142,0.01105,0.59290
7559,-0.70337,-0.39197,0.01105,0.59290
7570,-0.70312,-0.39240,0.01111,0.59296
7580,-0.70288,-0.39270,0.01123,0.59296
7589,-0.70282,-0.39288,0.01129,0.59296
7600,-0.70276,-0.39288,0.01129,0.59302
7609,-0.70264,-0.39288,0.01117,0.59314
7621,-0.70251,-0.39294,0.01117,0.59332
7630,-0.70239,-0.39307,0.01117,0.59338
7639,-0.70227,-0.39331,0.01123,0.59332
7650,-0.70221,-0.39374,0.01129,0.59308
7660,-0.70215,-0.39417,0.01147,0.59283
7669,-0.70215,-0.39459,0.01184,0.59259
7680,-0.70215,-0.39496,0.01221,0.59235
7689,-0.70233,-0.39514,0.01251,0.59204
7700,-0.70251,-0.39508,0.01257,0.59180
7709,-0.70276,-0.39484,0.01251,0.59167
7720,-0.70306,-0.39435,0.01239,0.59167
7730,-0.70337,-0.39392,0.01215,0.59161
7739,-0.70367,-0.39355,0.01184,0.59149
7750,-0.70398,-0.39331,0.01147,0.59125
7759,-0.70428,-0.39331,0.01093,0.59094
7770,-0.70447,-0.39343,0.01044,0.59064
7779,-0.70453,-0.39368,0.01019,0.59039
7789,-0.70453,-0.39404,0.01019,0.59015
7800,-0.70453,-0.39435,0.01031,0.58997
7809,-0.70447,-0.39465,0.01038,0.58984
7820,-0.70447,-0.39484,0.01044,0.58972
7829,-0.70453,-0.39490,0.01044,0.58960
7840,-0.70465,-0.39471,0.01019,0.58954
7849,-0.70483,-0.39435,0.00989,0.58960
7859,-0.70496,-0.39380,0.00970,0.58984
7870,-0.70508,-0.39325,0.00946,0.59003
7879,-0.70508,-0.39288,0.00928,0.59027
7890,-0.70508,-0.39282,0.00909,0.59039
7900,-0.70496,-0.39301,0.00903,0.59039
7909,-0.70477,-0.39343,0.00897,0.59033
7920,-0.70459,-0.39392,0.00903,0.59021
7930,-0.70435,-0.39447,0.00903,0.59015
7939,-0.70410,-0.39478,0.00903,0.59021
7950,-0.70392,-0.39496,0.00897,0.59033
7959,-0.70380,-0.39496,0.00891,0.59045
7969,-0.70374,-0.39478,0.00873,0.59064
7980,-0.70374,-0.39453,0.00867,0.59082
7989,-0.70374,-0.39429,0.00861,0.59094
8000,-0.70380,-0.39417,0.00867,0.59100
8009,-0.70392,-0.39404,0.00867,0.59094
8018,-0.70404,-0.39386,0.00854,0.59088
8029,-0.70416,-0.39368,0.00836,0.59088
8039,-0.70416,-0.39362,0.00812,0.59094
8050,-0.70410,-0.39368,0.00800,0.59094
8059,-0.70404,-0.39392,0.00793,0.59088
8070,-0.70386,-0.39435,0.00787,0.59076
8079,-0.70374,-0.39490,0.00787,0.59058
8088,-0.70361,-0.39551,0.00781,0.59033
8099,-0.70343,-0.39600,0.00781,0.59015
8109,-0.70337,-0.39636,0.00787,0.59009
8120,-0.70337,-0.39642,0.00787,0.59003
8129,-0.70343,-0.39630,0.00781,0.59003
8140,-0.70355,-0.39612,0.00751,0.59003
8149,-0.70367,-0.39581,0.00714,0.59009
8158,-0.70367,-0.39557,0.00677,0.59021
8169,-0.70374,-0.39539,0.00647,0.59027
8179,-0.70374,-0.39526,0.00623,0.59033
8190,-0.70374,-0.39520,0.00616,0.59045
8199,-0.70361,-0.39514,0.00635,0.59058
8210,-0.70343,-0.39514,0.00659,0.59082
8219,-0.70325,-0.39520,0.00684,0.59100
8228,-0.70306,-0.39520,0.00702,0.59119
8239,-0.70288,-0.39520,0.00732,0.59143
8249,-0.70270,-0.39520,0.00769,0.59161
8259,-0.70251,-0.39520,0.00806,0.59180
8269,-0.70227,-0.39532,0.00830,0.59204
8280,-0.70197,-0.39551,0.00842,0.59229
8289,-0.70160,-0.39575,0.00848,0.59253
8298,-0.70129,-0.39594,0.00824,0.59277
8309,-0.70099,-0.39594,0.00769,0.59308
8319,-0.70062,-0.39587,0.00714,0.59363
8329,-0.70013,-0.39594,0.00671,0.59418
8339,-0.69952,-0.39618,0.00647,0.59479
8350,-0.69885,-0.39661,0.00635,0.59521
8359,-0.69818,-0.39709,0.00623,0.59564
8368,-0.69763,-0.39764,0.00616,0.59601
8379,-0.69720,-0.39801,0.00598,0.59625
8388,-0.69690,-0.39807,0.00580,0.59650
8399,-0.69672,-0.39789,0.00580,0.59686
8409,-0.69659,-0.39746,0.00623,0.59735
8418,-0.69647,-0.39722,0.00708,0.59760
8429,-0.69635,-0.39740,0.00806,0.59760
8439,-0.69617,-0.39801,0.00897,0.59741
8450,-0.69598,-0.39899,0.00970,0.59692
8459,-0.69592,-0.40009,0.01019,0.59631
8468,-0.69592,-0.40118,0.01019,0.59552
8479,-0.69611,-0.40198,0.00989,0.59485
8488,-0.69635,-0.40247,0.00952,0.59424
8499,-0.69666,-0.40277,0.00916,0.59363
8509,-0.69708,-0.40302,0.00861,0.59296
8518,-0.69757,-0.40338,0.00793,0.59222
8529,-0.69800,-0.40387,0.00732,0.59131
8538,-0.69849,-0.40448,0.00677,0.59033
8549,-0.69897,-0.40515,0.00635,0.58936
8558,-0.69952,-0.40570,0.00610,0.58832
8569,-0.70020,-0.40631,0.00604,0.58704
8579,-0.70111,-0.40710,0.00598,0.58539
8588,-0.70221,-0.40790,0.00562,0.58350
8599,-0.70355,-0.40845,0.00488,0.58154
8608,-0.70520,-0.40833,0.00391,0.57965
8619,-0.70721,-0.40765,0.00250,0.57770
8628,-0.70935,-0.40649,0.00049,0.57587
8638,-0.71130,-0.40497,-0.00220,0.57452
8649,-0.71283,-0.40302,-0.00549,0.57397
8658,-0.71356,-0.40070,-0.00922,0.57465
8669,-0.71320,-0.39813,-0.01270,0.57684
8678,-0.71136,-0.39569,-0.01508,0.58069
8689,-0.70819,-0.39386,-0.01611,0.58582
8699,-0.70374,-0.39355,-0.01587,0.59131
8708,-0.69861,-0.39551,-0.01459,0.59607
8719,-0.69354,-0.39941,-0.01282,0.59943
8728,-0.68909,-0.40448,-0.01123,0.60120
8739,-0.68542,-0.40930,-0.01062,0.60211
8748,-0.68237,-0.41260,-0.01123,0.60339
8758,-0.67957,-0.41364,-0.01312,0.60583
8769,-0.67639,-0.41260,-0.01605,0.60992
8778,-0.67273,-0.41010,-0.01978,0.61554
8789,-0.66858,-0.40717,-0.02350,0.62183
8798,-0.66425,-0.40491,-0.02661,0.62781
8809,-0.66010,-0.40387,-0.02869,0.63275
8818,-0.65607,-0.40417,-0.02972,0.63666
8828,-0.65210,-0.40601,-0.03003,0.63959
8839,-0.64795,-0.40936,-0.02966,0.64166
8848,-0.64392,-0.41400,-0.02856,0.64282
8859,-0.64026,-0.41949,-0.02692,0.64301
8868,-0.63733,-0.42505,-0.02496,0.64227
8879,-0.63544,-0.42999,-0.02313,0.64093
8888,-0.63446,-0.43384,-0.02179,0.63934
8898,-0.63409,-0.43707,-0.02118,0.63751
8909,-0.63409,-0.43988,-0.02112,0.63562
8918,-0.63440,-0.44196,-0.02167,0.63391
8929,-0.63464,-0.44312,-0.02301,0.63275
8938,-0.63477,-0.44391,-0.02490,0.63202
8949,-0.63470,-0.44220,-0.02637,0.63318
8958,-0.63452,-0.43573,-0.02533,0.63794
8968,-0.63617,-0.43024,-0.02301,0.64008
8979,-0.63892,-0.42804,-0.02332,0.63879
8988,-0.64069,-0.42828,-0.02533,0.63678
8998,-0.64160,-0.42841,-0.02551,0.63580
9009,-0.64209,-0.42731,-0.02350,0.63611
9018,-0.64246,-0.42566,-0.02039,0.63690
9027,-0.64307,-0.42371,-0.01752,0.63770
9038,-0.64380,-0.42175,-0.01562,0.63831
9048,-0.64453,-0.41998,-0.01465,0.63873
9059,-0.64526,-0.41852,-0.01416,0.63892
9068,-0.64594,-0.41748,-0.01404,0.63892
9078,-0.64661,-0.41675,-0.01392,0.63879
9089,-0.64716,-0.41626,-0.01367,0.63855
9098,-0.64758,-0.41602,-0.01288,0.63831
9109,-0.64777,-0.41608,-0.01154,0.63806
9118,-0.64783,-0.41620,-0.00989,0.63794
9127,-0.64783,-0.41620,-0.00830,0.63800
9138,-0.64783,-0.41602,-0.00702,0.63812
9148,-0.64795,-0.41547,-0.00623,0.63837
9159,-0.64832,-0.41449,-0.00629,0.63867
9168,-0.64874,-0.41309,-0.00702,0.63910
9177,-0.64917,-0.41150,-0.00836,0.63965
9188,-0.64972,-0.40979,-0.01007,0.64020
9197,-0.65021,-0.40802,-0.01190,0.64081
9208,-0.65063,-0.40643,-0.01312,0.64136
9218,-0.65094,-0.40521,-0.01349,0.64178
9229,-0.65118,-0.40442,-0.01294,0.64203
9238,-0.65131,-0.40411,-0.01172,0.64215
9247,-0.65131,-0.40405,-0.01025,0.64221
9258,-0.65131,-0.40411,-0.00897,0.64221
9267,-0.65131,-0.40411,-0.00800,0.64221
9278,-0.65131,-0.40399,-0.00726,0.64233
9288,-0.65131,-0.40356,-0.00696,0.64258
9297,-0.65131,-0.40289,-0.00696,0.64301
9308,-0.65125,-0.40216,-0.00690,0.64349
9317,-0.65131,-0.40149,-0.00659,0.64392
9328,-0.65137,-0.40094,-0.00604,0.64417
9337,-0.65143,-0.40070,-0.00531,0.64423
9348,-0.65149,-0.40070,-0.00446,0.64417
9358,-0.65155,-0.40082,-0.00360,0.64410
9367,-0.65161,-0.40088,-0.00293,0.64404
9378,-0.65161,-0.40094,-0.00256,0.64392
9387,-0.65179,-0.40094,-0.00250,0.64380
9398,-0.65204,-0.40088,-0.00275,0.64355
9408,-0.65222,-0.40094,-0.00323,0.64331
9418,-0.65234,-0.40112,-0.00354,0.64307
9428,-0.65234,-0.40112,-0.00348,0.64307
9437,-0.65222,-0.40094,-0.00311,0.64331
9448,-0.65204,-0.40076,-0.00256,0.64362
9457,-0.65179,-0.40082,-0.00189,0.64386
9467,-0.65149,-0.40137,-0.00128,0.64380
9478,-0.65118,-0.40234,-0.00061,0.64349
9487,-0.65094,-0.40356,0.00006,0.64301
9498,-0.65082,-0.40485,0.00049,0.64227
9508,-0.65082,-0.40607,0.00055,0.64154
9517,-0.65094,-0.40680,0.00049,0.64099
9528,-0.65112,-0.40686,0.00055,0.64075
9537,-0.65137,-0.40643,0.00073,0.64075
9548,-0.65173,-0.40582,0.00116,0.64075
9557,-0.65210,-0.40546,0.00165,0.64062
9568,-0.65240,-0.40546,0.00214,0.64032
9578,-0.65265,-0.40576,0.00250,0.63983
9587,-0.65277,-0.40625,0.00262,0.63940
9598,-0.65283,-0.40674,0.00256,0.63904
9607,-0.65271,-0.40729,0.00201,0.63879
9618,-0.65222,-0.40784,0.00116,0.63898
9627,-0.65149,-0.40851,0.00037,0.63928
9638,-0.65057,-0.40918,-0.00043,0.63977
9648,-0.64960,-0.40948,-0.00092,0.64056
9657,-0.64874,-0.40912,-0.00079,0.64172
9668,-0.64746,-0.40869,-0.00012,0.64325
9677,-0.64557,-0.40906,0.00110,0.64490
9688,-0.64307,-0.41083,0.00262,0.64624
9697,-0.64014,-0.41370,0.00427,0.64740
9707,-0.63678,-0.41681,0.00623,0.64868
9718,-0.63336,-0.41943,0.00848,0.65033
9727,-0.63025,-0.42126,0.01099,0.65210
9738,-0.62787,-0.42206,0.01343,0.65387
9747,-0.62585,-0.42212,0.01532,0.65570
9758,-0.62427,-0.42169,0.01697,0.65741
9767,-0.62335,-0.42120,0.01868,0.65857
9777,-0.62305,-0.42065,0.01996,0.65912
9788,-0.62360,-0.41974,0.02094,0.65918
9797,-0.62451,-0.41852,0.02142,0.65912
9808,-0.62543,-0.41693,0.02161,0.65918
9817,-0.62653,-0.41510,0.02185,0.65936
9828,-0.62756,-0.41309,0.02191,0.65961
9837,-0.62860,-0.41119,0.02216,0.65979
9847,-0.62976,-0.40942,0.02283,0.65973
9858,-0.63092,-0.40771,0.02374,0.65967
9867,-0.63208,-0.40613,0.02509,0.65948
9878,-0.63342,-0.40491,0.02692,0.65887
9887,-0.63501,-0.40405,0.02875,0.65784
9896,-0.63708,-0.40302,0.03027,0.65637
9907,-0.63953,-0.40149,0.03119,0.65491
9917,-0.64197,-0.39886,0.03149,0.65411
9928,-0.64429,-0.39508,0.03162,0.65411
9937,-0.64642,-0.39081,0.03186,0.65448
9948,-0.64874,-0.38678,0.03186,0.65460
9957,-0.65118,-0.38348,0.03113,0.65417
9967,-0.65350,-0.38110,0.02948,0.65332
9978,-0.65533,-0.37970,0.02765,0.65240
9987,-0.65649,-0.37848,0.02667,0.65192
9998,-0.65710,-0.37714,0.02692,0.65216
10007,-0.65729,-0.37567,0.02802,0.65277
10016,-0.65729,-0.37451,0.02930,0.65332
10027,-0.65704,-0.37384,0.03064,0.65393
10037,-0.65674,-0.37347,0.03204,0.65436
10048,-0.65656,-0.37347,0.03351,0.65448
10057,-0.65649,-0.37396,0.03467,0.65424
10066,-0.65668,-0.37482,0.03540,0.65350
10077,-0.65698,-0.37579,0.03540,0.65259
10087,-0.65723,-0.37634,0.03491,0.65210
10098,-0.65729,-0.37610,0.03442,0.65222
10107,-0.65723,-0.37506,0.03424,0.65283
10118,-0.65741,-0.37402,0.03400,0.65326
10127,-0.65784,-0.37347,0.03290,0.65320
10136,-0.65808,-0.37360,0.03156,0.65302
10147,-0.65778,-0.37274,0.03058,0.65381
10157,-0.65765,-0.37256,0.03088,0.65405
10168,-0.65784,-0.37305,0.03113,0.65356
10177,-0.65784,-0.37408,0.03119,0.65295
10186,-0.65771,-0.37482,0.03149,0.65265
10197,-0.65759,-0.37506,0.03204,0.65259
10206,-0.65759,-0.37482,0.03284,0.65271
10217,-0.65765,-0.37421,0.03375,0.65295
10227,-0.65790,-0.37360,0.03442,0.65302
10238,-0.65820,-0.37335,0.03442,0.65283
10247,-0.65857,-0.37341,0.03381,0.65247
10256,-0.65894,-0.37341,0.03296,0.65216
10267,-0.65930,-0.37311,0.03229,0.65198
10277,-0.65961,-0.37274,0.03186,0.65192
10288,-0.65979,-0.37262,0.03174,0.65179
10297,-0.65985,-0.37280,0.03210,0.65161
10306,-0.65991,-0.37323,0.03302,0.65125
10317,-0.65997,-0.37360,0.03418,0.65094
10326,-0.66003,-0.37360,0.03552,0.65082
10337,-0.66010,-0.37341,0.03668,0.65076
10347,-0.66034,-0.37329,0.03748,0.65057
10356,-0.66058,-0.37335,0.03784,0.65027
10367,-0.66095,-0.37335,0.03790,0.64984
10376,-0.66132,-0.37347,0.03778,0.64941
10387,-0.66168,-0.37372,0.03784,0.64893
10397,-0.66199,-0.37402,0.03827,0.64844
10407,-0.66211,-0.37402,0.03918,0.64819
10417,-0.66223,-0.37372,0.04053,0.64819
10426,-0.66229,-0.37329,0.04218,0.64832
10437,-0.66229,-0.37274,0.04395,0.64844
10446,-0.66235,-0.37213,0.04578,0.64868
10457,-0.66235,-0.37152,0.04742,0.64886
10467,-0.66248,-0.37128,0.04865,0.64880
10476,-0.66260,-0.37146,0.04919,0.64850
10487,-0.66266,-0.37195,0.04919,0.64819
10496,-0.66266,-0.37250,0.04919,0.64789
10507,-0.66254,-0.37299,0.04968,0.64771
10517,-0.66254,-0.37323,0.05115,0.64740
10526,-0.66278,-0.37360,0.05334,0.64679
10537,-0.66327,-0.37445,0.05591,0.64551
10546,-0.66394,-0.37604,0.05859,0.64368
10557,-0.66486,-0.37793,0.06128,0.64142
10566,-0.66589,-0.37976,0.06378,0.63898
10576,-0.66711,-0.38159,0.06604,0.63641
10587,-0.66840,-0.38312,0.06781,0.63391
10596,-0.66992,-0.38434,0.06915,0.63147
10607,-0.67169,-0.38507,0.06989,0.62903
10616,-0.67383,-0.38513,0.07013,0.62665
10627,-0.67627,-0.38422,0.06958,0.62463
10637,-0.67871,-0.38208,0.06848,0.62341
10646,-0.68091,-0.37848,0.06738,0.62341
10657,-0.68256,-0.37354,0.06696,0.62463
10666,-0.68372,-0.36792,0.06738,0.62659
10677,-0.68463,-0.36237,0.06842,0.62872
10686,-0.68549,-0.35760,0.06976,0.63037
10696,-0.68671,-0.35474,0.07153,0.63043
10707,-0.68939,-0.35419,0.07343,0.62762
10716,-0.69397,-0.35565,0.07416,0.62164
10727,-0.69940,-0.35840,0.07312,0.61407
10736,-0.70398,-0.36127,0.07141,0.60730
10746,-0.70685,-0.36310,0.07050,0.60297
10757,-0.70825,-0.36310,0.07159,0.60120
10766,-0.70898,-0.36090,0.07465,0.60126
10777,-0.70966,-0.35742,0.07880,0.60205
10786,-0.71094,-0.35376,0.08240,0.60217
10795,-0.71344,-0.35126,0.08398,0.60046
10806,-0.71661,-0.35071,0.08313,0.59717
10816,-0.71954,-0.35168,0.08038,0.59338
10827,-0.72174,-0.35339,0.07733,0.59015
10836,-0.72272,-0.35529,0.07489,0.58807
10847,-0.72314,-0.35657,0.07355,0.58698
10856,-0.72314,-0.35730,0.07275,0.58661
10866,-0.72296,-0.35742,0.07220,0.58685
10877,-0.72260,-0.35736,0.07190,0.58734
10886,-0.72235,-0.35736,0.07208,0.58765
10897,-0.72241,-0.35760,0.07257,0.58740
10906,-0.72260,-0.35809,0.07294,0.58685
10915,-0.72284,-0.35852,0.07294,0.58624
10926,-0.72308,-0.35858,0.07300,0.58594
10936,-0.72314,-0.35828,0.07312,0.58600
10947,-0.72314,-0.35760,0.07318,0.58636
10956,-0.72308,-0.35669,0.07318,0.58704
10967,-0.72296,-0.35577,0.07336,0.58771
10976,-0.72296,-0.35498,0.07391,0.58813
10986,-0.72308,-0.35431,0.07458,0.58832
10996,-0.72333,-0.35376,0.07513,0.58826
11006,-0.72351,-0.35321,0.07556,0.58826
11015,-0.72363,-0.35266,0.07593,0.58838
11026,-0.72363,-0.35223,0.07623,0.58862
11036,-0.72351,-0.35193,0.07635,0.58893
11047,-0.72327,-0.35187,0.07629,0.58929
11056,-0.72284,-0.35229,0.07593,0.58960
11065,-0.72241,-0.35321,0.07562,0.58966
11076,-0.72198,-0.35455,0.07550,0.58942
11085,-0.72156,-0.35626,0.07574,0.58881
11096,-0.72125,-0.35815,0.07611,0.58801
11106,-0.72089,-0.35986,0.07648,0.58740
11117,-0.72052,-0.36108,0.07690,0.58704
11126,-0.72028,-0.36176,0.07709,0.58685
11135,-0.72015,-0.36182,0.07690,0.58698
