time,qw,qx,qy,qz
5981,0.83185,0.05951,0.03125,-0.55090
5990,0.82965,0.06055,0.03424,-0.55396
6000,0.82800,0.06146,0.03821,-0.55597
6011,0.82709,0.06238,0.04218,-0.55701
6020,0.82678,0.06311,0.04510,-0.55713
6031,0.82684,0.06378,0.04663,-0.55682
6040,0.82715,0.06451,0.04712,-0.55621
6051,0.82758,0.06506,0.04675,-0.55554
6061,0.82812,0.06573,0.04565,-0.55481
6070,0.82831,0.06665,0.04425,-0.55457
6081,0.82788,0.06793,0.04327,-0.55511
6090,0.82690,0.06903,0.04333,-0.55640
6101,0.82581,0.06964,0.04437,-0.55786
6110,0.82471,0.06958,0.04645,-0.55933
6120,0.82373,0.06995,0.04938,-0.56049
6131,0.82294,0.07129,0.05273,-0.56110
6140,0.82251,0.07355,0.05597,-0.56122
6151,0.82227,0.07648,0.05914,-0.56079
6160,0.82227,0.07977,0.06201,-0.56006
6171,0.82245,0.08319,0.06439,-0.55896
6180,0.82281,0.08673,0.06641,-0.55768
6190,0.82318,0.09021,0.06812,-0.55634
6201,0.82361,0.09332,0.06970,-0.55505
6210,0.82404,0.09583,0.07098,-0.55383
6221,0.82452,0.09766,0.07166,-0.55267
6230,0.82526,0.09875,0.07172,-0.55139
6239,0.82611,0.09918,0.07098,-0.55011
6250,0.82721,0.09918,0.06964,-0.54865
6260,0.82843,0.09851,0.06824,-0.54712
6271,0.82965,0.09711,0.06714,-0.54565
6280,0.83093,0.09509,0.06641,-0.54413
6291,0.83215,0.09259,0.06610,-0.54266
6300,0.83331,0.08997,0.06598,-0.54138
6309,0.83435,0.08789,0.06549,-0.54016
6321,0.83533,0.08661,0.06488,-0.53894
6330,0.83624,0.08624,0.06433,-0.53772
6339,0.83704,0.08655,0.06354,-0.53650
6350,0.83783,0.08710,0.06262,-0.53522
6360,0.83875,0.08783,0.06177,-0.53381
6370,0.83966,0.08862,0.06104,-0.53229
6380,0.84058,0.08893,0.06024,-0.53094
6391,0.84131,0.08899,0.05939,-0.52979
6400,0.84192,0.08887,0.05859,-0.52899
6411,0.84229,0.08832,0.05780,-0.52856
6420,0.84253,0.08740,0.05713,-0.52838
6430,0.84271,0.08612,0.05627,-0.52838
6441,0.84290,0.08459,0.05511,-0.52844
6450,0.84320,0.08319,0.05365,-0.52844
6461,0.84344,0.08215,0.05194,-0.52832
6470,0.84375,0.08148,0.05023,-0.52814
6480,0.84399,0.08130,0.04871,-0.52789
6490,0.84430,0.08142,0.04755,-0.52747
6500,0.84467,0.08179,0.04694,-0.52692
6511,0.84491,0.08228,0.04669,-0.52643
6520,0.84515,0.08264,0.04669,-0.52594
6529,0.84540,0.08270,0.04657,-0.52563
6540,0.84564,0.08228,0.04614,-0.52533
6549,0.84576,0.08160,0.04541,-0.52527
6560,0.84589,0.08063,0.04437,-0.52539
6570,0.84589,0.07971,0.04297,-0.52563
6579,0.84583,0.07904,0.04126,-0.52600
6591,0.84570,0.07867,0.03943,-0.52637
6600,0.84558,0.07855,0.03760,-0.52667
6609,0.84552,0.07837,0.03607,-0.52692
6621,0.84558,0.07825,0.03503,-0.52692
6630,0.84583,0.07819,0.03473,-0.52655
6639,0.84613,0.07812,0.03485,-0.52600
6650,0.84662,0.07806,0.03497,-0.52533
6660,0.84711,0.07800,0.03503,-0.52454
6669,0.84760,0.07800,0.03473,-0.52368
6680,0.84808,0.07806,0.03424,-0.52289
6690,0.84863,0.07831,0.03357,-0.52203
6699,0.84912,0.07861,0.03284,-0.52130
6710,0.84930,0.07898,0.03186,-0.52094
6720,0.84937,0.07941,0.03064,-0.52087
6729,0.84930,0.08002,0.02924,-0.52094
6741,0.84937,0.08093,0.02802,-0.52081
6750,0.84961,0.08209,0.02734,-0.52026
6760,0.85010,0.08344,0.02722,-0.51923
6771,0.85071,0.08484,0.02747,-0.51794
6780,0.85144,0.08612,0.02783,-0.51654
6790,0.85223,0.08734,0.02820,-0.51501
6800,0.85303,0.08844,0.02838,-0.51349
6810,0.85388,0.08929,0.02832,-0.51196
6820,0.85455,0.08978,0.02783,-0.51074
6829,0.85510,0.09003,0.02692,-0.50983
6840,0.85541,0.08997,0.02576,-0.50940
6850,0.85559,0.08972,0.02441,-0.50922
6860,0.85577,0.08948,0.02307,-0.50897
6870,0.85608,0.08929,0.02203,-0.50854
6880,0.85669,0.08923,0.02142,-0.50757
6889,0.85742,0.08942,0.02112,-0.50629
6900,0.85809,0.08997,0.02063,-0.50519
6910,0.85858,0.09076,0.02002,-0.50409
6919,0.85901,0.09186,0.01941,-0.50323
6930,0.85925,0.09308,0.01892,-0.50262
6940,0.85931,0.09454,0.01843,-0.50220
6949,0.85919,0.09644,0.01794,-0.50208
6959,0.85870,0.09888,0.01746,-0.50256
6970,0.85773,0.10175,0.01697,-0.50366
6980,0.85632,0.10486,0.01642,-0.50537
6989,0.85474,0.10797,0.01611,-0.50739
7000,0.85315,0.11127,0.01605,-0.50940
7010,0.85175,0.11469,0.01630,-0.51093
7019,0.85065,0.11774,0.01672,-0.51202
7029,0.84979,0.11969,0.01715,-0.51306
7040,0.84906,0.12048,0.01733,-0.51404
7049,0.84833,0.12042,0.01709,-0.51526
7059,0.84747,0.11975,0.01624,-0.51685
7070,0.84662,0.11847,0.01508,-0.51855
7079,0.84613,0.11725,0.01508,-0.51965
7089,0.84576,0.11633,0.01648,-0.52039
7100,0.84515,0.11609,0.01758,-0.52148
7109,0.84442,0.11621,0.01758,-0.52258
7119,0.84393,0.11633,0.01666,-0.52338
7130,0.84369,0.11603,0.01526,-0.52393
7139,0.84344,0.11505,0.01379,-0.52460
7149,0.84290,0.11377,0.01215,-0.52576
7160,0.84204,0.11230,0.01038,-0.52753
7169,0.84082,0.11066,0.00842,-0.52985
7179,0.83923,0.10889,0.00623,-0.53265
7189,0.83746,0.10706,0.00403,-0.53589
7200,0.83539,0.10559,0.00208,-0.53937
7209,0.83319,0.10437,0.00049,-0.54303
7220,0.83075,0.10327,-0.00061,-0.54694
7230,0.82788,0.10193,-0.00128,-0.55157
7239,0.82422,0.10028,-0.00220,-0.55731
7250,0.81982,0.09833,-0.00378,-0.56409
7259,0.81476,0.09625,-0.00580,-0.57178
7269,0.80896,0.09460,-0.00824,-0.58014
7280,0.80261,0.09351,-0.01111,-0.58899
7289,0.79553,0.09247,-0.01416,-0.59863
7299,0.78772,0.09137,-0.01764,-0.60895
7310,0.77936,0.09021,-0.02148,-0.61969
7319,0.77032,0.08972,-0.02509,-0.63080
7329,0.76038,0.08984,-0.02759,-0.64258
7340,0.74969,0.09021,-0.02850,-0.65497
7350,0.73785,0.09015,-0.02710,-0.66833
7359,0.72437,0.08966,-0.02325,-0.68317
7369,0.70837,0.08844,-0.01697,-0.70007
7380,0.69092,0.08563,-0.00867,-0.71777
7389,0.67316,0.08081,0.00031,-0.73505
7399,0.65540,0.07507,0.00824,-0.75146
7409,0.63867,0.06909,0.01318,-0.76624
7419,0.62415,0.06335,0.01331,-0.77863
7429,0.61047,0.05896,0.01001,-0.78979
7440,0.59601,0.05579,0.00513,-0.80103
7449,0.58032,0.05353,0.00012,-0.81262
7459,0.56396,0.05225,-0.00397,-0.82416
7470,0.54730,0.05231,-0.00616,-0.83533
7479,0.53107,0.05371,-0.00696,-0.84558
7489,0.51654,0.05750,-0.00586,-0.85431
7498,0.50403,0.06445,-0.00250,-0.86127
7509,0.49341,0.07361,0.00183,-0.86670
7519,0.48462,0.08301,0.00537,-0.87079
7528,0.47705,0.09076,0.00732,-0.87415
7539,0.47040,0.09644,0.00775,-0.87714
7549,0.46417,0.10052,0.00739,-0.88000
7558,0.45825,0.10376,0.00726,-0.88275
7569,0.45251,0.10718,0.00763,-0.88531
7579,0.44714,0.11121,0.00854,-0.88751
7588,0.44220,0.11603,0.01013,-0.88934
7599,0.43744,0.12109,0.01239,-0.89099
7609,0.43298,0.12592,0.01501,-0.89246
7619,0.42926,0.13000,0.01788,-0.89362
7628,0.42633,0.13293,0.02045,-0.89453
7639,0.42432,0.13489,0.02234,-0.89514
7649,0.42328,0.13641,0.02344,-0.89539
7659,0.42273,0.13794,0.02380,-0.89539
7668,0.42236,0.13989,0.02386,-0.89526
7679,0.42181,0.14185,0.02380,-0.89520
7689,0.42114,0.14355,0.02350,-0.89526
7699,0.42053,0.14453,0.02307,-0.89539
7709,0.42010,0.14435,0.02289,-0.89563
7719,0.41980,0.14301,0.02338,-0.89600
7728,0.41986,0.14062,0.02460,-0.89630
7738,0.42029,0.13770,0.02631,-0.89655
7749,0.42126,0.13470,0.02802,-0.89642
7759,0.42279,0.13190,0.02899,-0.89612
7768,0.42450,0.12964,0.02911,-0.89563
7779,0.42615,0.12811,0.02826,-0.89508
7789,0.42749,0.12720,0.02679,-0.89465
7798,0.42847,0.12640,0.02509,-0.89435
7809,0.42932,0.12531,0.02362,-0.89410
7819,0.43024,0.12354,0.02240,-0.89398
7828,0.43140,0.12122,0.02161,-0.89374
7839,0.43304,0.11902,0.02112,-0.89325
7849,0.43494,0.11725,0.02087,-0.89258
7858,0.43689,0.11591,0.02081,-0.89178
7868,0.43866,0.11493,0.02081,-0.89105
7879,0.43994,0.11420,0.02057,-0.89050
7888,0.44116,0.11346,0.01984,-0.89001
7898,0.44226,0.11316,0.01886,-0.88953
7909,0.44324,0.11340,0.01740,-0.88904
7919,0.44360,0.11462,0.01526,-0.88873
7928,0.44348,0.11713,0.01190,-0.88855
7939,0.44342,0.12054,0.00745,-0.88812
7949,0.44391,0.12427,0.00275,-0.88745
7958,0.44501,0.12732,-0.00122,-0.88647
7968,0.44641,0.12970,-0.00372,-0.88538
7979,0.44800,0.13306,-0.00470,-0.88409
7989,0.44995,0.13782,-0.00354,-0.88232
7998,0.45190,0.14362,-0.00043,-0.88043
8008,0.45361,0.14954,0.00421,-0.87854
8019,0.45508,0.15460,0.00916,-0.87689
8028,0.45624,0.15857,0.01373,-0.87555
8038,0.45728,0.16132,0.01746,-0.87439
8049,0.45819,0.16321,0.02014,-0.87354
8059,0.45905,0.16425,0.02136,-0.87286
8068,0.45990,0.16437,0.02106,-0.87238
8078,0.46112,0.16364,0.01953,-0.87189
8089,0.46271,0.16205,0.01752,-0.87140
8098,0.46460,0.15979,0.01508,-0.87091
8108,0.46661,0.15686,0.01227,-0.87036
8118,0.46887,0.15356,0.00928,-0.86975
8129,0.47125,0.15033,0.00623,-0.86908
8138,0.47363,0.14758,0.00311,-0.86829
8148,0.47614,0.14520,-0.00018,-0.86731
8158,0.47876,0.14307,-0.00360,-0.86621
8169,0.48138,0.14087,-0.00708,-0.86511
8178,0.48395,0.13824,-0.01099,-0.86401
8188,0.48645,0.13507,-0.01520,-0.86310
8199,0.48901,0.13135,-0.01941,-0.86212
8208,0.49158,0.12659,-0.02301,-0.86127
8218,0.49420,0.12048,-0.02582,-0.86053
8229,0.49677,0.11267,-0.02808,-0.86011
8238,0.49902,0.10321,-0.03064,-0.85986
8247,0.50098,0.09283,-0.03387,-0.85980
8259,0.50232,0.08295,-0.03741,-0.85992
8268,0.50281,0.07520,-0.04083,-0.86017
8278,0.50275,0.07025,-0.04321,-0.86047
8288,0.50256,0.06781,-0.04382,-0.86078
8299,0.50269,0.06750,-0.04242,-0.86078
8308,0.50348,0.06848,-0.03931,-0.86041
8318,0.50488,0.07050,-0.03534,-0.85962
8329,0.50641,0.07373,-0.03131,-0.85858
8338,0.50739,0.07782,-0.02808,-0.85773
8348,0.50751,0.08173,-0.02643,-0.85736
8359,0.50684,0.08496,-0.02667,-0.85742
8369,0.50586,0.08710,-0.02808,-0.85779
8378,0.50494,0.08789,-0.02991,-0.85815
8388,0.50433,0.08789,-0.03180,-0.85846
8399,0.50397,0.08777,-0.03381,-0.85858
8408,0.50403,0.08813,-0.03601,-0.85846
8418,0.50452,0.08881,-0.03833,-0.85797
8429,0.50531,0.08984,-0.04047,-0.85730
8438,0.50604,0.09100,-0.04224,-0.85663
8448,0.50659,0.09210,-0.04364,-0.85614
8457,0.50671,0.09283,-0.04504,-0.85596
8468,0.50665,0.09314,-0.04651,-0.85583
8478,0.50647,0.09314,-0.04791,-0.85590
8487,0.50629,0.09302,-0.04926,-0.85596
8499,0.50610,0.09265,-0.05054,-0.85602
8508,0.50616,0.09235,-0.05182,-0.85590
8518,0.50653,0.09210,-0.05304,-0.85565
8527,0.50714,0.09198,-0.05408,-0.85522
8539,0.50800,0.09204,-0.05481,-0.85468
8548,0.50885,0.09247,-0.05536,-0.85406
8557,0.50970,0.09320,-0.05573,-0.85345
8568,0.51038,0.09424,-0.05585,-0.85297
8578,0.51099,0.09546,-0.05591,-0.85248
8587,0.51154,0.09656,-0.05591,-0.85199
8598,0.51221,0.09747,-0.05560,-0.85150
8608,0.51282,0.09802,-0.05518,-0.85107
8618,0.51337,0.09814,-0.05469,-0.85077
8627,0.51373,0.09790,-0.05420,-0.85065
8638,0.51392,0.09753,-0.05389,-0.85059
8648,0.51404,0.09711,-0.05396,-0.85059
8659,0.51410,0.09656,-0.05432,-0.85052
8668,0.51428,0.09607,-0.05481,-0.85046
8678,0.51447,0.09570,-0.05554,-0.85034
8687,0.51477,0.09570,-0.05634,-0.85010
8699,0.51526,0.09589,-0.05719,-0.84973
8708,0.51593,0.09601,-0.05798,-0.84930
8717,0.51666,0.09595,-0.05890,-0.84882
8727,0.51733,0.09558,-0.05969,-0.84833
8738,0.51801,0.09515,-0.06042,-0.84796
8747,0.51855,0.09479,-0.06091,-0.84760
8757,0.51910,0.09442,-0.06122,-0.84729
8768,0.51965,0.09424,-0.06128,-0.84698
8777,0.52008,0.09424,-0.06116,-0.84668
8788,0.52051,0.09460,-0.06097,-0.84644
8798,0.52100,0.09515,-0.06079,-0.84607
8808,0.52148,0.09576,-0.06061,-0.84570
8817,0.52203,0.09637,-0.06055,-0.84528
8828,0.52264,0.09692,-0.06067,-0.84485
8838,0.52332,0.09729,-0.06085,-0.84436
8847,0.52393,0.09747,-0.06110,-0.84399
8858,0.52448,0.09753,-0.06134,-0.84363
8868,0.52490,0.09753,-0.06171,-0.84332
8877,0.52533,0.09747,-0.06201,-0.84302
8888,0.52582,0.09729,-0.06226,-0.84271
8898,0.52643,0.09711,-0.06244,-0.84235
8907,0.52710,0.09692,-0.06238,-0.84198
8918,0.52777,0.09656,-0.06201,-0.84161
8928,0.52826,0.09583,-0.06158,-0.84143
8937,0.52856,0.09540,-0.06104,-0.84131
8947,0.52881,0.09546,-0.06024,-0.84119
8958,0.52905,0.09564,-0.05951,-0.84106
8967,0.52942,0.09576,-0.05878,-0.84088
8977,0.52979,0.09558,-0.05823,-0.84076
8988,0.53015,0.09534,-0.05786,-0.84052
8997,0.53064,0.09503,-0.05780,-0.84027
9008,0.53113,0.09473,-0.05792,-0.84003
9018,0.53162,0.09454,-0.05829,-0.83966
9027,0.53217,0.09467,-0.05878,-0.83929
9037,0.53265,0.09491,-0.05939,-0.83893
9048,0.53314,0.09521,-0.06018,-0.83850
9058,0.53369,0.09534,-0.06110,-0.83807
9067,0.53418,0.09521,-0.06213,-0.83771
9078,0.53448,0.09497,-0.06305,-0.83746
9088,0.53461,0.09473,-0.06409,-0.83734
9097,0.53461,0.09442,-0.06506,-0.83728
9107,0.53461,0.09406,-0.06586,-0.83728
9118,0.53473,0.09357,-0.06647,-0.83722
9127,0.53497,0.09314,-0.06671,-0.83710
9137,0.53534,0.09271,-0.06671,-0.83685
9148,0.53577,0.09235,-0.06659,-0.83667
9157,0.53625,0.09204,-0.06665,-0.83636
9168,0.53656,0.09186,-0.06702,-0.83618
9177,0.53680,0.09161,-0.06775,-0.83600
9187,0.53693,0.09137,-0.06885,-0.83582
9198,0.53705,0.09100,-0.07025,-0.83569
9207,0.53711,0.09039,-0.07178,-0.83557
9217,0.53729,0.08984,-0.07300,-0.83545
9228,0.53760,0.08936,-0.07391,-0.83521
9237,0.53815,0.08899,-0.07471,-0.83478
9247,0.53888,0.08832,-0.07550,-0.83435
9258,0.53967,0.08765,-0.07629,-0.83380
9267,0.54047,0.08716,-0.07709,-0.83325
9277,0.54120,0.08685,-0.07776,-0.83276
9288,0.54181,0.08667,-0.07825,-0.83234
9297,0.54236,0.08649,-0.07849,-0.83203
9307,0.54285,0.08630,-0.07861,-0.83167
9318,0.54340,0.08612,-0.07867,-0.83136
9327,0.54401,0.08600,-0.07855,-0.83093
9337,0.54468,0.08612,-0.07831,-0.83051
9348,0.54535,0.08636,-0.07812,-0.83008
9357,0.54608,0.08655,-0.07770,-0.82965
9367,0.54688,0.08691,-0.07715,-0.82910
9378,0.54767,0.08740,-0.07654,-0.82861
9387,0.54852,0.08789,-0.07599,-0.82806
9396,0.54932,0.08820,-0.07562,-0.82751
9408,0.55011,0.08826,-0.07550,-0.82697
9417,0.55084,0.08820,-0.07574,-0.82648
9426,0.55151,0.08807,-0.07617,-0.82599
9437,0.55219,0.08789,-0.07660,-0.82556
9447,0.55280,0.08759,-0.07684,-0.82513
9456,0.55334,0.08734,-0.07690,-0.82483
9467,0.55383,0.08704,-0.07678,-0.82452
9477,0.55420,0.08673,-0.07660,-0.82434
9486,0.55444,0.08649,-0.07654,-0.82416
9496,0.55457,0.08624,-0.07666,-0.82410
9507,0.55463,0.08606,-0.07709,-0.82410
9517,0.55444,0.08588,-0.07764,-0.82416
9526,0.55408,0.08600,-0.07825,-0.82434
9537,0.55341,0.08624,-0.07892,-0.82471
9547,0.55243,0.08685,-0.07953,-0.82520
9556,0.55115,0.08777,-0.08002,-0.82593
9567,0.54962,0.08905,-0.08038,-0.82672
9577,0.54785,0.09064,-0.08032,-0.82776
9586,0.54565,0.09259,-0.08002,-0.82904
9598,0.54327,0.09497,-0.07947,-0.83038
9607,0.54065,0.09784,-0.07874,-0.83185
9617,0.53778,0.10120,-0.07794,-0.83337
9626,0.53418,0.10455,-0.07697,-0.83539
9637,0.52948,0.10754,-0.07556,-0.83807
9647,0.52332,0.11023,-0.07391,-0.84180
9658,0.51508,0.11267,-0.07245,-0.84662
9667,0.50476,0.11475,-0.07153,-0.85260
9676,0.49292,0.11688,-0.07159,-0.85919
9687,0.47998,0.12012,-0.07263,-0.86597
9696,0.46594,0.12506,-0.07458,-0.87274
9707,0.44934,0.13135,-0.07635,-0.88037
9717,0.43042,0.13654,-0.07867,-0.88879
9728,0.41321,0.13959,-0.08069,-0.89624
9737,0.39838,0.14062,-0.08014,-0.90283
9746,0.38397,0.14001,-0.07739,-0.90942
9757,0.36804,0.13733,-0.07471,-0.91656
9767,0.35089,0.13361,-0.07336,-0.92395
9776,0.33295,0.12933,-0.07227,-0.93127
9787,0.31348,0.12616,-0.07025,-0.93860
9797,0.29224,0.12396,-0.06921,-0.94574
9806,0.27240,0.12238,-0.06830,-0.95197
9817,0.25549,0.12415,-0.06537,-0.95660
9827,0.23962,0.12897,-0.06024,-0.96039
9836,0.22266,0.13446,-0.05463,-0.96405
9846,0.20428,0.14069,-0.04938,-0.96753
9857,0.18555,0.14795,-0.04462,-0.97046
9867,0.16693,0.15698,-0.04059,-0.97260
9876,0.14917,0.16760,-0.03760,-0.97382
9887,0.13208,0.17865,-0.03571,-0.97437
9897,0.11475,0.18860,-0.03503,-0.97473
9906,0.09528,0.19727,-0.03430,-0.97510
9916,0.07391,0.20428,-0.03284,-0.97559
9927,0.05237,0.20856,-0.03101,-0.97614
9937,0.03131,0.20978,-0.02863,-0.97687
9946,0.00977,0.21039,-0.02478,-0.97729
9957,-0.01251,0.21222,-0.02057,-0.97693
9967,-0.03485,0.21472,-0.01666,-0.97595
9976,-0.05756,0.21716,-0.01355,-0.97437
9987,-0.07849,0.21960,-0.01276,-0.97235
9997,-0.09644,0.22156,-0.01453,-0.97028
10006,-0.11102,0.22333,-0.01886,-0.96826
10016,-0.12109,0.22528,-0.02502,-0.96643
10027,-0.12598,0.22778,-0.03131,-0.96503
10036,-0.12695,0.23108,-0.03546,-0.96399
10046,-0.12476,0.23480,-0.03705,-0.96332
10057,-0.12024,0.23810,-0.03632,-0.96313
10066,-0.11395,0.23981,-0.03448,-0.96350
10076,-0.10754,0.23987,-0.03314,-0.96429
10087,-0.10175,0.24017,-0.03198,-0.96484
10097,-0.09576,0.24042,-0.03186,-0.96545
10106,-0.08972,0.24048,-0.03241,-0.96600
10117,-0.08429,0.24017,-0.03363,-0.96649
10126,-0.07983,0.23950,-0.03540,-0.96698
10136,-0.07654,0.23865,-0.03717,-0.96741
10147,-0.07471,0.23755,-0.03839,-0.96777
10156,-0.07452,0.23621,-0.03894,-0.96808
10166,-0.07599,0.23450,-0.03845,-0.96838
10177,-0.07874,0.23315,-0.03729,-0.96857
10186,-0.08099,0.23206,-0.03674,-0.96863
10196,-0.08215,0.23090,-0.03674,-0.96887
10207,-0.08252,0.22955,-0.03680,-0.96912
10217,-0.08215,0.22827,-0.03693,-0.96948
10226,-0.08075,0.22626,-0.03699,-0.97003
10236,-0.07874,0.22314,-0.03656,-0.97095
10247,-0.07599,0.21899,-0.03564,-0.97211
10256,-0.07257,0.21417,-0.03461,-0.97351
10266,-0.06891,0.20941,-0.03363,-0.97485
10277,-0.06549,0.20514,-0.03278,-0.97601
10287,-0.06262,0.20190,-0.03198,-0.97693
10296,-0.06049,0.19965,-0.03143,-0.97754
10305,-0.05902,0.19794,-0.03088,-0.97797
10316,-0.05774,0.19666,-0.03064,-0.97833
10326,-0.05634,0.19550,-0.03046,-0.97864
10335,-0.05463,0.19446,-0.03003,-0.97894
10346,-0.05267,0.19330,-0.02930,-0.97931
10356,-0.05048,0.19189,-0.02850,-0.97974
10366,-0.04822,0.18994,-0.02759,-0.98022
10377,-0.04608,0.18750,-0.02679,-0.98083
10386,-0.04419,0.18494,-0.02612,-0.98145
10396,-0.04248,0.18256,-0.02545,-0.98199
10406,-0.04120,0.18036,-0.02484,-0.98248
10416,-0.03979,0.17865,-0.02484,-0.98285
10426,-0.03796,0.17706,-0.02563,-0.98315
10435,-0.03607,0.17511,-0.02673,-0.98358
10447,-0.03424,0.17291,-0.02814,-0.98395
10456,-0.03247,0.17078,-0.02979,-0.98438
10465,-0.03027,0.16888,-0.03174,-0.98468
10476,-0.02777,0.16693,-0.03369,-0.98505
10486,-0.02533,0.16473,-0.03552,-0.98541
10496,-0.02325,0.16211,-0.03735,-0.98584
10507,-0.02161,0.15894,-0.03906,-0.98633
10516,-0.02008,0.15533,-0.04047,-0.98688
10526,-0.01843,0.15161,-0.04156,-0.98743
10535,-0.01648,0.14771,-0.04242,-0.98804
10546,-0.01379,0.14392,-0.04297,-0.98859
10556,-0.01044,0.14044,-0.04340,-0.98914
10565,-0.00690,0.13727,-0.04358,-0.98956
10576,-0.00372,0.13391,-0.04376,-0.99005
10586,-0.00104,0.12988,-0.04413,-0.99060
10595,0.00134,0.12494,-0.04474,-0.99121
10606,0.00360,0.11896,-0.04547,-0.99188
10616,0.00562,0.11230,-0.04675,-0.99261
10625,0.00751,0.10541,-0.04852,-0.99323
10636,0.00946,0.09802,-0.04993,-0.99390
10645,0.01184,0.09058,-0.05084,-0.99457
10656,0.01434,0.08392,-0.05194,-0.99506
10666,0.01581,0.07812,-0.05359,-0.99542
10675,0.01575,0.07227,-0.05591,-0.99573
10686,0.01404,0.06641,-0.05841,-0.99603
10695,0.01050,0.06049,-0.05994,-0.99634
10706,0.00494,0.05389,-0.05847,-0.99683
10716,-0.00165,0.04791,-0.05225,-0.99750
10725,-0.00848,0.04547,-0.04126,-0.99811
10736,-0.01447,0.04938,-0.02582,-0.99835
10745,-0.01874,0.06036,-0.00769,-0.99799
10756,-0.02069,0.07715,0.01013,-0.99677
10766,-0.02039,0.09680,0.02429,-0.99481
10775,-0.01660,0.11688,0.03186,-0.99249
10786,-0.00928,0.13666,0.03278,-0.99005
10795,0.00067,0.15479,0.02753,-0.98761
10806,0.01172,0.16821,0.01648,-0.98553
10816,0.02118,0.17529,0.00269,-0.98431
10825,0.02954,0.17450,-0.01166,-0.98419
10836,0.03680,0.16882,-0.02521,-0.98468
10845,0.04242,0.16241,-0.03607,-0.98517
10856,0.04620,0.15863,-0.04218,-0.98535
10865,0.04889,0.15735,-0.04456,-0.98535
10875,0.05042,0.15857,-0.04376,-0.98511
10886,0.05096,0.16125,-0.04102,-0.98474
10895,0.05048,0.16467,-0.03729,-0.98438
10906,0.04877,0.16858,-0.03394,-0.98395
10915,0.04590,0.17224,-0.03125,-0.98352
10925,0.04224,0.17529,-0.02936,-0.98322
10936,0.03833,0.17749,-0.02820,-0.98297
10945,0.03442,0.17877,-0.02747,-0.98291
10956,0.03076,0.17896,-0.02698,-0.98303
10965,0.02747,0.17859,-0.02661,-0.98322
10976,0.02496,0.17767,-0.02631,-0.98346
10985,0.02332,0.17633,-0.02570,-0.98376
10995,0.02258,0.17456,-0.02478,-0.98413
11006,0.02277,0.17242,-0.02356,-0.98450
11015,0.02368,0.17047,-0.02185,-0.98486
11025,0.02472,0.16852,-0.01996,-0.98523
11036,0.02563,0.16632,-0.01794,-0.98560
11045,0.02643,0.16370,-0.01611,-0.98602
11056,0.02740,0.16101,-0.01434,-0.98651
11065,0.02869,0.15839,-0.01233,-0.98688
11075,0.03015,0.15625,-0.00995,-0.98724
11086,0.03156,0.15448,-0.00732,-0.98749
11095,0.03296,0.15289,-0.00464,-0.98773
11106,0.03430,0.15161,-0.00208,-0.98785
11115,0.03534,0.15045,0.00037,-0.98798
11126,0.03595,0.14917,0.00250,-0.98816
11135,0.03625,0.14734,0.00421,-0.98846
11145,0.03644,0.14502,0.00537,-0.98877
11156,0.03687,0.14227,0.00592,-0.98914
11165,0.03772,0.13928,0.00598,-0.98956
11176,0.03906,0.13647,0.00574,-0.98987
11185,0.04065,0.13403,0.00549,-0.99017
11195,0.04230,0.13196,0.00513,-0.99036
11206,0.04364,0.13031,0.00452,-0.99054
11215,0.04437,0.12891,0.00348,-0.99066
11226,0.04407,0.12726,0.00183,-0.99091
11235,0.04297,0.12512,-0.00006,-0.99121
11244,0.04126,0.12274,-0.00201,-0.99158
11255,0.03961,0.12018,-0.00366,-0.99200
11265,0.03845,0.11761,-0.00464,-0.99231
11276,0.03802,0.11530,-0.00507,-0.99261
11285,0.03845,0.11359,-0.00513,-0.99280
11294,0.03967,0.11249,-0.00494,-0.99286
11305,0.04138,0.11182,-0.00476,-0.99286
11315,0.04327,0.11145,-0.00494,-0.99286
11326,0.04541,0.11108,-0.00555,-0.99280
11335,0.04730,0.11060,-0.00647,-0.99274
11346,0.04877,0.10986,-0.00745,-0.99274
11355,0.04968,0.10907,-0.00836,-0.99280
11365,0.05035,0.10834,-0.00916,-0.99280
11376,0.05103,0.10748,-0.00964,-0.99286
11385,0.05188,0.10657,-0.00983,-0.99292
11394,0.05286,0.10565,-0.01001,-0.99298
11405,0.05389,0.10486,-0.01038,-0.99298
11414,0.05511,0.10425,-0.01099,-0.99298
11425,0.05658,0.10382,-0.01172,-0.99292
11435,0.05774,0.10358,-0.01239,-0.99292
11446,0.05829,0.10303,-0.01263,-0.99292
11455,0.05859,0.10211,-0.01251,-0.99298
11464,0.05878,0.10120,-0.01227,-0.99310
11476,0.05927,0.10022,-0.01196,-0.99316
11485,0.06024,0.09930,-0.01172,-0.99316
11494,0.06171,0.09845,-0.01147,-0.99316
11505,0.06342,0.09784,-0.01111,-0.99316
11515,0.06494,0.09717,-0.01068,-0.99310
11526,0.06616,0.09644,-0.01038,-0.99310
11535,0.06708,0.09558,-0.01031,-0.99310
11544,0.06757,0.09503,-0.01044,-0.99316
11555,0.06769,0.09467,-0.01062,-0.99316
11564,0.06738,0.09424,-0.01080,-0.99323
11575,0.06665,0.09363,-0.01105,-0.99335
11585,0.06573,0.09247,-0.01141,-0.99353
11594,0.06482,0.09100,-0.01184,-0.99371
11605,0.06421,0.08948,-0.01221,-0.99390
