time,qw,qx,qy,qz
11745,-0.31091,0.66766,-0.51300,-0.44098
11756,-0.31067,0.66742,-0.51306,-0.44141
11765,-0.31042,0.66736,-0.51288,-0.44183
11776,-0.31006,0.66766,-0.51251,-0.44208
11785,-0.30975,0.66827,-0.51196,-0.44208
11796,-0.30939,0.66907,-0.51123,-0.44196
11805,-0.30908,0.66992,-0.51044,-0.44171
11816,-0.30878,0.67090,-0.50964,-0.44147
11826,-0.30841,0.67188,-0.50885,-0.44110
11835,-0.30811,0.67273,-0.50812,-0.44080
11846,-0.30768,0.67334,-0.50763,-0.44073
11855,-0.30731,0.67377,-0.50726,-0.44080
11866,-0.30695,0.67413,-0.50696,-0.44086
11875,-0.30658,0.67450,-0.50665,-0.44086
11885,-0.30597,0.67487,-0.50647,-0.44104
11896,-0.30505,0.67505,-0.50629,-0.44153
11905,-0.30408,0.67517,-0.50604,-0.44232
11916,-0.30334,0.67517,-0.50592,-0.44299
11925,-0.30298,0.67505,-0.50592,-0.44336
11936,-0.30267,0.67493,-0.50610,-0.44354
11945,-0.30225,0.67493,-0.50629,-0.44360
11955,-0.30164,0.67505,-0.50641,-0.44366
11966,-0.30090,0.67529,-0.50641,-0.44379
11975,-0.29999,0.67560,-0.50629,-0.44409
11986,-0.29907,0.67584,-0.50616,-0.44458
11995,-0.29840,0.67590,-0.50610,-0.44501
12006,-0.29797,0.67584,-0.50592,-0.44556
12015,-0.29779,0.67566,-0.50574,-0.44617
12025,-0.29767,0.67523,-0.50580,-0.44684
12036,-0.29755,0.67456,-0.50635,-0.44733
12045,-0.29724,0.67365,-0.50739,-0.44769
12056,-0.29688,0.67279,-0.50842,-0.44806
12065,-0.29651,0.67212,-0.50916,-0.44849
12075,-0.29602,0.67175,-0.50922,-0.44922
12086,-0.29565,0.67188,-0.50830,-0.45038
12095,-0.29541,0.67255,-0.50635,-0.45172
12105,-0.29547,0.67340,-0.50378,-0.45331
12116,-0.29572,0.67419,-0.50098,-0.45502
12125,-0.29590,0.67493,-0.49847,-0.45660
12135,-0.29578,0.67554,-0.49658,-0.45776
12146,-0.29517,0.67639,-0.49487,-0.45880
12155,-0.29401,0.67755,-0.49316,-0.45966
12164,-0.29248,0.67883,-0.49188,-0.46014
12176,-0.29083,0.67999,-0.49121,-0.46014
12185,-0.28931,0.68066,-0.49152,-0.45984
12195,-0.28827,0.68042,-0.49310,-0.45911
12206,-0.28827,0.67920,-0.49615,-0.45770
12215,-0.28888,0.67749,-0.50067,-0.45490
12226,-0.28973,0.67621,-0.50562,-0.45074
12235,-0.29022,0.67657,-0.50916,-0.44580
12245,-0.28949,0.67944,-0.50970,-0.44141
12256,-0.28723,0.68451,-0.50610,-0.43915
12265,-0.28430,0.69086,-0.49872,-0.43958
12276,-0.28198,0.69739,-0.48853,-0.44214
12285,-0.28180,0.70221,-0.47699,-0.44720
12295,-0.28485,0.70410,-0.46710,-0.45276
12304,-0.29016,0.70282,-0.46326,-0.45526
12315,-0.29462,0.70068,-0.46716,-0.45166
12325,-0.29657,0.69843,-0.47504,-0.44568
12336,-0.29681,0.69629,-0.48230,-0.44098
12345,-0.29626,0.69440,-0.48657,-0.43970
12354,-0.29443,0.69318,-0.48651,-0.44293
12365,-0.29144,0.69287,-0.48224,-0.45001
12375,-0.28741,0.69305,-0.47736,-0.45734
12386,-0.28314,0.69269,-0.47577,-0.46222
12395,-0.27942,0.69043,-0.47943,-0.46417
12404,-0.27618,0.68640,-0.48773,-0.46338
12415,-0.27209,0.68176,-0.49774,-0.46198
12424,-0.26532,0.67786,-0.50488,-0.46399
12435,-0.25525,0.67615,-0.50604,-0.47076
12445,-0.24438,0.67780,-0.50018,-0.48035
12454,-0.23340,0.68140,-0.48956,-0.49152
12465,-0.22223,0.68420,-0.47809,-0.50397
12475,-0.21130,0.68451,-0.46924,-0.51642
12484,-0.20099,0.68188,-0.46442,-0.52814
12495,-0.19244,0.67755,-0.46301,-0.53809
12505,-0.18561,0.67352,-0.46222,-0.54614
12514,-0.18048,0.67151,-0.45758,-0.55420
12525,-0.17719,0.67114,-0.45178,-0.56042
12535,-0.17419,0.67163,-0.44531,-0.56598
12544,-0.17126,0.67200,-0.43854,-0.57172
12554,-0.16858,0.67188,-0.43213,-0.57745
12565,-0.16528,0.67169,-0.42676,-0.58258
12575,-0.16180,0.67163,-0.42249,-0.58667
12584,-0.15900,0.67181,-0.42017,-0.58893
12595,-0.15790,0.67114,-0.42133,-0.58917
12604,-0.15863,0.66980,-0.42523,-0.58771
12614,-0.16113,0.66858,-0.43091,-0.58429
12625,-0.16467,0.66760,-0.43756,-0.57947
12634,-0.16827,0.66693,-0.44403,-0.57422
12645,-0.17151,0.66644,-0.44952,-0.56958
12655,-0.17432,0.66644,-0.45331,-0.56567
12664,-0.17633,0.66711,-0.45544,-0.56256
12675,-0.17712,0.66827,-0.45642,-0.56012
12684,-0.17670,0.66986,-0.45630,-0.55847
12695,-0.17542,0.67151,-0.45551,-0.55756
12704,-0.17377,0.67297,-0.45447,-0.55707
12715,-0.17218,0.67413,-0.45367,-0.55682
12725,-0.17151,0.67493,-0.45337,-0.55640
12734,-0.17206,0.67523,-0.45361,-0.55560
12745,-0.17371,0.67529,-0.45416,-0.55457
12754,-0.17596,0.67535,-0.45465,-0.55341
12765,-0.17804,0.67566,-0.45514,-0.55200
12774,-0.17938,0.67621,-0.45532,-0.55072
12784,-0.17981,0.67700,-0.45502,-0.54987
12795,-0.17963,0.67792,-0.45435,-0.54932
12804,-0.17908,0.67877,-0.45325,-0.54938
12815,-0.17853,0.67944,-0.45221,-0.54956
12824,-0.17841,0.67999,-0.45154,-0.54950
12835,-0.17865,0.68018,-0.45160,-0.54913
12845,-0.17932,0.68005,-0.45227,-0.54846
12854,-0.18030,0.67975,-0.45325,-0.54779
12865,-0.18152,0.67957,-0.45410,-0.54688
12874,-0.18274,0.67987,-0.45435,-0.54590
12885,-0.18329,0.68066,-0.45386,-0.54504
12895,-0.18311,0.68182,-0.45282,-0.54456
12904,-0.18268,0.68311,-0.45142,-0.54431
12915,-0.18213,0.68420,-0.45007,-0.54419
12924,-0.18182,0.68506,-0.44916,-0.54395
12935,-0.18195,0.68555,-0.44891,-0.54352
12944,-0.18256,0.68573,-0.44922,-0.54285
12954,-0.18323,0.68579,-0.44989,-0.54199
12965,-0.18372,0.68585,-0.45074,-0.54108
12974,-0.18384,0.68610,-0.45160,-0.53998
12985,-0.18378,0.68658,-0.45215,-0.53894
12994,-0.18378,0.68738,-0.45215,-0.53784
13004,-0.18365,0.68835,-0.45190,-0.53693
13014,-0.18317,0.68939,-0.45172,-0.53589
13024,-0.18225,0.69012,-0.45197,-0.53503
13035,-0.18109,0.69055,-0.45233,-0.53455
13044,-0.17987,0.69080,-0.45276,-0.53430
13055,-0.17871,0.69086,-0.45337,-0.53412
13064,-0.17792,0.69092,-0.45398,-0.53375
13074,-0.17749,0.69086,-0.45471,-0.53333
13085,-0.17737,0.69092,-0.45538,-0.53278
13094,-0.17737,0.69110,-0.45587,-0.53210
13105,-0.17743,0.69135,-0.45605,-0.53156
13114,-0.17731,0.69177,-0.45575,-0.53131
13124,-0.17688,0.69232,-0.45520,-0.53125
13135,-0.17633,0.69293,-0.45435,-0.53137
13144,-0.17578,0.69366,-0.45331,-0.53149
13155,-0.17523,0.69440,-0.45227,-0.53162
13164,-0.17456,0.69501,-0.45154,-0.53156
13173,-0.17395,0.69550,-0.45111,-0.53149
13184,-0.17334,0.69586,-0.45105,-0.53131
13194,-0.17285,0.69611,-0.45111,-0.53113
13205,-0.17255,0.69629,-0.45105,-0.53101
13214,-0.17242,0.69659,-0.45068,-0.53101
13225,-0.17224,0.69690,-0.44995,-0.53119
13234,-0.17194,0.69739,-0.44910,-0.53149
13243,-0.17151,0.69800,-0.44818,-0.53156
13254,-0.17084,0.69867,-0.44739,-0.53156
13264,-0.16998,0.69922,-0.44653,-0.53180
13275,-0.16901,0.69977,-0.44556,-0.53223
13284,-0.16821,0.70013,-0.44470,-0.53271
13293,-0.16791,0.70032,-0.44421,-0.53302
13304,-0.16797,0.70026,-0.44427,-0.53296
13314,-0.16809,0.69995,-0.44495,-0.53278
13325,-0.16815,0.69965,-0.44568,-0.53259
13334,-0.16815,0.69952,-0.44611,-0.53235
13343,-0.16779,0.69989,-0.44604,-0.53210
13354,-0.16681,0.70056,-0.44537,-0.53198
13364,-0.16534,0.70160,-0.44421,-0.53204
13375,-0.16333,0.70276,-0.44293,-0.53229
13384,-0.16138,0.70374,-0.44153,-0.53271
13393,-0.15985,0.70447,-0.44031,-0.53320
13404,-0.15930,0.70496,-0.43951,-0.53345
13413,-0.15973,0.70502,-0.43927,-0.53339
13424,-0.16064,0.70477,-0.43970,-0.53314
13434,-0.16174,0.70428,-0.44043,-0.53278
13445,-0.16284,0.70392,-0.44116,-0.53229
13454,-0.16351,0.70386,-0.44165,-0.53186
13463,-0.16333,0.70416,-0.44153,-0.53156
13474,-0.16211,0.70477,-0.44092,-0.53168
13483,-0.16003,0.70557,-0.43970,-0.53223
13494,-0.15759,0.70654,-0.43811,-0.53296
13504,-0.15503,0.70752,-0.43640,-0.53381
13513,-0.15265,0.70831,-0.43481,-0.53473
13524,-0.15094,0.70892,-0.43359,-0.53546
13533,-0.15009,0.70923,-0.43298,-0.53577
13544,-0.14984,0.70935,-0.43304,-0.53558
13553,-0.15009,0.70935,-0.43347,-0.53522
13564,-0.15045,0.70941,-0.43365,-0.53485
13574,-0.15045,0.70972,-0.43341,-0.53461
13583,-0.15002,0.71027,-0.43268,-0.53461
13594,-0.14923,0.71106,-0.43127,-0.53491
13603,-0.14825,0.71204,-0.42969,-0.53522
13614,-0.14722,0.71295,-0.42804,-0.53558
13624,-0.14612,0.71375,-0.42670,-0.53589
13633,-0.14520,0.71436,-0.42572,-0.53607
13644,-0.14447,0.71484,-0.42523,-0.53601
13653,-0.14392,0.71521,-0.42511,-0.53577
13664,-0.14349,0.71552,-0.42523,-0.53540
13673,-0.14301,0.71588,-0.42535,-0.53497
13684,-0.14246,0.71631,-0.42535,-0.53455
13694,-0.14172,0.71686,-0.42517,-0.53412
13703,-0.14075,0.71759,-0.42487,-0.53369
13714,-0.13959,0.71820,-0.42444,-0.53345
13723,-0.13837,0.71881,-0.42401,-0.53326
13734,-0.13708,0.71930,-0.42377,-0.53314
13743,-0.13580,0.71973,-0.42377,-0.53296
13753,-0.13452,0.71997,-0.42401,-0.53271
13764,-0.13342,0.72028,-0.42426,-0.53241
13773,-0.13245,0.72052,-0.42450,-0.53210
13784,-0.13159,0.72083,-0.42444,-0.53198
13793,-0.13092,0.72113,-0.42407,-0.53198
13804,-0.13025,0.72144,-0.42358,-0.53210
13813,-0.12970,0.72174,-0.42303,-0.53235
13823,-0.12921,0.72186,-0.42255,-0.53265
13834,-0.12872,0.72198,-0.42224,-0.53284
13843,-0.12830,0.72229,-0.42200,-0.53278
13854,-0.12793,0.72266,-0.42169,-0.53259
13863,-0.12732,0.72302,-0.42139,-0.53247
13873,-0.12653,0.72345,-0.42102,-0.53235
13884,-0.12573,0.72388,-0.42059,-0.53229
13893,-0.12494,0.72424,-0.42029,-0.53217
13904,-0.12427,0.72449,-0.42017,-0.53217
13914,-0.12372,0.72449,-0.42017,-0.53229
13923,-0.12323,0.72443,-0.42023,-0.53235
13934,-0.12286,0.72443,-0.42029,-0.53241
13944,-0.12238,0.72455,-0.42017,-0.53247
13953,-0.12177,0.72473,-0.41986,-0.53259
13964,-0.12109,0.72510,-0.41931,-0.53271
13973,-0.12048,0.72552,-0.41864,-0.53278
13984,-0.11981,0.72589,-0.41803,-0.53290
13993,-0.11926,0.72620,-0.41748,-0.53308
14003,-0.11884,0.72632,-0.41718,-0.53326
14014,-0.11853,0.72638,-0.41699,-0.53339
14023,-0.11829,0.72644,-0.41693,-0.53339
14034,-0.11810,0.72662,-0.41687,-0.53326
14043,-0.11774,0.72687,-0.41669,-0.53308
14053,-0.11731,0.72729,-0.41626,-0.53296
14064,-0.11658,0.72766,-0.41577,-0.53302
14073,-0.11566,0.72797,-0.41522,-0.53314
14084,-0.11469,0.72827,-0.41486,-0.53326
14093,-0.11371,0.72858,-0.41461,-0.53333
14103,-0.11292,0.72876,-0.41443,-0.53333
14114,-0.11224,0.72894,-0.41443,-0.53320
14123,-0.11176,0.72925,-0.41443,-0.53284
14134,-0.11139,0.72961,-0.41443,-0.53247
14143,-0.11102,0.72998,-0.41431,-0.53210
14152,-0.11060,0.73041,-0.41406,-0.53186
14163,-0.10999,0.73077,-0.41370,-0.53180
14173,-0.10913,0.73120,-0.41321,-0.53174
14183,-0.10822,0.73169,-0.41260,-0.53168
14193,-0.10724,0.73224,-0.41193,-0.53162
14204,-0.10620,0.73291,-0.41125,-0.53149
14213,-0.10529,0.73352,-0.41064,-0.53125
14222,-0.10443,0.73401,-0.41022,-0.53113
14233,-0.10358,0.73444,-0.40991,-0.53094
14243,-0.10278,0.73480,-0.40967,-0.53076
14254,-0.10211,0.73517,-0.40936,-0.53064
14263,-0.10150,0.73547,-0.40875,-0.53070
14272,-0.10095,0.73590,-0.40796,-0.53088
14283,-0.10028,0.73633,-0.40698,-0.53119
14292,-0.09955,0.73676,-0.40588,-0.53156
14303,-0.09869,0.73724,-0.40491,-0.53180
14313,-0.09772,0.73773,-0.40399,-0.53192
14324,-0.09680,0.73834,-0.40302,-0.53210
14333,-0.09583,0.73889,-0.40186,-0.53235
14342,-0.09497,0.73950,-0.40051,-0.53271
14353,-0.09430,0.73999,-0.39917,-0.53308
14362,-0.09393,0.74054,-0.39807,-0.53320
14373,-0.09399,0.74097,-0.39722,-0.53333
14383,-0.09436,0.74121,-0.39648,-0.53345
14394,-0.09509,0.74121,-0.39581,-0.53375
14403,-0.09625,0.74103,-0.39532,-0.53412
14412,-0.09766,0.74078,-0.39508,-0.53448
14423,-0.09918,0.74030,-0.39496,-0.53497
14432,-0.10120,0.73969,-0.39471,-0.53564
14443,-0.10333,0.73889,-0.39465,-0.53632
14453,-0.10547,0.73840,-0.39398,-0.53711
14462,-0.10754,0.73798,-0.39264,-0.53821
14473,-0.10931,0.73749,-0.39087,-0.53986
14482,-0.11102,0.73676,-0.38904,-0.54181
14493,-0.11273,0.73590,-0.38733,-0.54382
14502,-0.11469,0.73480,-0.38568,-0.54608
14513,-0.11707,0.73364,-0.38385,-0.54846
14523,-0.11987,0.73224,-0.38208,-0.55090
14532,-0.12317,0.73071,-0.38031,-0.55347
14543,-0.12689,0.72888,-0.37848,-0.55621
14552,-0.13074,0.72705,-0.37695,-0.55878
14563,-0.13501,0.72522,-0.37555,-0.56110
14572,-0.13928,0.72333,-0.37476,-0.56305
14583,-0.14343,0.72125,-0.37445,-0.56482
14593,-0.14728,0.71912,-0.37421,-0.56671
14602,-0.15063,0.71692,-0.37402,-0.56873
14613,-0.15356,0.71484,-0.37378,-0.57068
14622,-0.15619,0.71301,-0.37341,-0.57257
14633,-0.15845,0.71118,-0.37286,-0.57452
14642,-0.16058,0.70947,-0.37207,-0.57660
14652,-0.16260,0.70789,-0.37109,-0.57861
14663,-0.16449,0.70636,-0.37006,-0.58057
14672,-0.16620,0.70496,-0.36914,-0.58240
14683,-0.16772,0.70349,-0.36847,-0.58411
14692,-0.16888,0.70221,-0.36810,-0.58557
14703,-0.16968,0.70111,-0.36804,-0.58673
14712,-0.16998,0.70026,-0.36823,-0.58746
14722,-0.16980,0.69983,-0.36871,-0.58777
14733,-0.16907,0.69983,-0.36951,-0.58746
14742,-0.16748,0.70026,-0.37073,-0.58661
14753,-0.16498,0.70129,-0.37231,-0.58508
14762,-0.16113,0.70312,-0.37421,-0.58276
14773,-0.15601,0.70587,-0.37616,-0.57959
14782,-0.14972,0.70990,-0.37817,-0.57501
14792,-0.14264,0.71533,-0.37988,-0.56897
14803,-0.13483,0.72223,-0.38116,-0.56116
14812,-0.12622,0.73071,-0.38171,-0.55176
14823,-0.11664,0.74084,-0.38123,-0.54059
14832,-0.10583,0.75220,-0.37952,-0.52820
14843,-0.09326,0.76361,-0.37744,-0.51544
14853,-0.07971,0.77417,-0.37634,-0.50262
14862,-0.06610,0.78333,-0.37799,-0.48901
14873,-0.05341,0.79083,-0.38281,-0.47461
14882,-0.04285,0.79700,-0.39008,-0.45917
14893,-0.03522,0.80261,-0.39844,-0.44257
14902,-0.03076,0.80847,-0.40601,-0.42493
14912,-0.02643,0.81671,-0.40613,-0.40906
14922,-0.02557,0.82635,-0.39911,-0.39642
14932,-0.02527,0.83569,-0.39215,-0.38361
14943,-0.02209,0.84338,-0.38641,-0.37268
14952,-0.01562,0.84784,-0.38361,-0.36572
14963,-0.00781,0.84961,-0.38409,-0.36139
14972,-0.00140,0.84991,-0.38647,-0.35822
14981,0.00189,0.84998,-0.38989,-0.35425
14992,0.00305,0.84973,-0.39459,-0.34967
15002,0.00293,0.84943,-0.40045,-0.34363
15013,0.00165,0.84924,-0.40643,-0.33698
15022,0.00024,0.84924,-0.41138,-0.33093
15033,0.00006,0.84949,-0.41345,-0.32764
15042,0.00165,0.85071,-0.41150,-0.32709
15051,0.00488,0.85248,-0.40729,-0.32764
15062,0.00928,0.85406,-0.40295,-0.32880
15072,0.01379,0.85510,-0.39984,-0.32977
15083,0.01733,0.85541,-0.39868,-0.33020
15092,0.01959,0.85516,-0.39941,-0.32983
15103,0.02075,0.85443,-0.40143,-0.32916
15112,0.02100,0.85358,-0.40393,-0.32831
15121,0.02106,0.85266,-0.40619,-0.32794
15132,0.02148,0.85181,-0.40759,-0.32837
15142,0.02228,0.85114,-0.40814,-0.32928
15153,0.02362,0.85077,-0.40808,-0.33038
15162,0.02557,0.85046,-0.40771,-0.33136
15171,0.02753,0.85028,-0.40759,-0.33179
15182,0.02911,0.84998,-0.40790,-0.33209
15192,0.03009,0.84955,-0.40863,-0.33234
15203,0.03052,0.84900,-0.40936,-0.33264
15212,0.03033,0.84857,-0.40991,-0.33313
15221,0.02979,0.84814,-0.41022,-0.33380
15232,0.02917,0.84772,-0.41034,-0.33484
15241,0.02844,0.84717,-0.41077,-0.33582
15252,0.02771,0.84644,-0.41174,-0.33655
15262,0.02686,0.84558,-0.41315,-0.33691
15271,0.02600,0.84479,-0.41479,-0.33716
15282,0.02521,0.84393,-0.41608,-0.33765
15291,0.02460,0.84314,-0.41699,-0.33862
15302,0.02423,0.84241,-0.41748,-0.33984
15312,0.02386,0.84174,-0.41772,-0.34119
15323,0.02350,0.84125,-0.41779,-0.34235
15332,0.02289,0.84076,-0.41791,-0.34332
15341,0.02209,0.84015,-0.41833,-0.34442
15352,0.02094,0.83936,-0.41925,-0.34540
15361,0.01929,0.83838,-0.42059,-0.34619
15372,0.01733,0.83734,-0.42212,-0.34686
15382,0.01526,0.83643,-0.42346,-0.34766
15393,0.01331,0.83557,-0.42450,-0.34845
15402,0.01178,0.83496,-0.42505,-0.34937
15411,0.01080,0.83441,-0.42529,-0.35040
15422,0.01031,0.83392,-0.42529,-0.35156
15431,0.01019,0.83337,-0.42523,-0.35291
15442,0.01025,0.83276,-0.42511,-0.35449
15452,0.01007,0.83209,-0.42517,-0.35602
15462,0.00970,0.83130,-0.42542,-0.35748
15472,0.00909,0.83044,-0.42584,-0.35901
15481,0.00842,0.82953,-0.42639,-0.36053
15492,0.00763,0.82861,-0.42712,-0.36188
15501,0.00684,0.82770,-0.42786,-0.36310
15512,0.00629,0.82678,-0.42859,-0.36432
15522,0.00604,0.82587,-0.42914,-0.36566
15531,0.00604,0.82501,-0.42963,-0.36707
15542,0.00616,0.82410,-0.43018,-0.36847
15551,0.00629,0.82312,-0.43079,-0.36993
15562,0.00623,0.82208,-0.43158,-0.37134
15572,0.00562,0.82104,-0.43256,-0.37244
15581,0.00446,0.82007,-0.43359,-0.37341
15592,0.00287,0.81921,-0.43457,-0.37421
15601,0.00110,0.81848,-0.43536,-0.37488
15612,-0.00043,0.81781,-0.43597,-0.37567
15621,-0.00140,0.81720,-0.43634,-0.37653
15632,-0.00171,0.81671,-0.43652,-0.37738
15642,-0.00122,0.81622,-0.43646,-0.37842
15651,-0.00006,0.81580,-0.43616,-0.37982
15662,0.00146,0.81531,-0.43585,-0.38116
15671,0.00281,0.81488,-0.43549,-0.38257
15682,0.00342,0.81439,-0.43506,-0.38403
15691,0.00305,0.81390,-0.43488,-0.38531
15702,0.00153,0.81342,-0.43494,-0.38629
15712,-0.00067,0.81287,-0.43530,-0.38708
15721,-0.00305,0.81226,-0.43585,-0.38757
15732,-0.00531,0.81165,-0.43671,-0.38794
15741,-0.00702,0.81104,-0.43762,-0.38812
15752,-0.00787,0.81042,-0.43848,-0.38837
15761,-0.00781,0.80981,-0.43927,-0.38873
15771,-0.00690,0.80920,-0.43988,-0.38947
15782,-0.00549,0.80859,-0.44019,-0.39032
15791,-0.00409,0.80823,-0.44019,-0.39117
15802,-0.00299,0.80804,-0.43994,-0.39185
15811,-0.00226,0.80786,-0.43958,-0.39252
15822,-0.00189,0.80768,-0.43933,-0.39319
15831,-0.00195,0.80737,-0.43939,-0.39386
15841,-0.00232,0.80682,-0.43982,-0.39447
15852,-0.00293,0.80621,-0.44055,-0.39496
15861,-0.00348,0.80548,-0.44135,-0.39551
15872,-0.00385,0.80481,-0.44208,-0.39606
15881,-0.00385,0.80414,-0.44269,-0.39667
15890,-0.00360,0.80353,-0.44318,-0.39740
15901,-0.00305,0.80298,-0.44348,-0.39819
15911,-0.00238,0.80249,-0.44360,-0.39905
15922,-0.00177,0.80212,-0.44354,-0.39984
15931,-0.00128,0.80170,-0.44348,-0.40070
15942,-0.00134,0.80139,-0.44342,-0.40149
15951,-0.00189,0.80096,-0.44360,-0.40210
15960,-0.00281,0.80042,-0.44403,-0.40271
15971,-0.00397,0.79974,-0.44470,-0.40332
15981,-0.00513,0.79901,-0.44550,-0.40387
15992,-0.00616,0.79834,-0.44604,-0.40454
16001,-0.00684,0.79779,-0.44629,-0.40533
16012,-0.00720,0.79736,-0.44623,-0.40625
16021,-0.00732,0.79706,-0.44598,-0.40710
16030,-0.00745,0.79688,-0.44556,-0.40796
16041,-0.00769,0.79663,-0.44513,-0.40881
16051,-0.00818,0.79639,-0.44482,-0.40973
16062,-0.00885,0.79590,-0.44476,-0.41064
16071,-0.00970,0.79529,-0.44513,-0.41150
16082,-0.01068,0.79462,-0.44562,-0.41223
16091,-0.01166,0.79388,-0.44623,-0.41290
16100,-0.01245,0.79327,-0.44684,-0.41339
16111,-0.01306,0.79285,-0.44720,-0.41382
16121,-0.01343,0.79254,-0.44739,-0.41418
16132,-0.01355,0.79224,-0.44733,-0.41479
16141,-0.01349,0.79199,-0.44702,-0.41559
16150,-0.01331,0.79175,-0.44666,-0.41650
16161,-0.01306,0.79138,-0.44641,-0.41742
16170,-0.01282,0.79089,-0.44635,-0.41846
16181,-0.01276,0.79034,-0.44653,-0.41931
16191,-0.01282,0.78967,-0.44696,-0.42004
16202,-0.01324,0.78906,-0.44739,-0.42072
16211,-0.01385,0.78864,-0.44769,-0.42126
16220,-0.01447,0.78821,-0.44775,-0.42194
16231,-0.01495,0.78790,-0.44757,-0.42273
16240,-0.01520,0.78760,-0.44727,-0.42365
16251,-0.01508,0.78729,-0.44684,-0.42462
16261,-0.01477,0.78693,-0.44635,-0.42578
16270,-0.01434,0.78656,-0.44586,-0.42700
16281,-0.01398,0.78607,-0.44537,-0.42847
16290,-0.01392,0.78552,-0.44501,-0.42981
16301,-0.01416,0.78491,-0.44476,-0.43121
16311,-0.01489,0.78424,-0.44458,-0.43256
16320,-0.01593,0.78339,-0.44446,-0.43420
16331,-0.01721,0.78241,-0.44434,-0.43597
16340,-0.01886,0.78143,-0.44421,-0.43787
16351,-0.02057,0.78033,-0.44403,-0.43988
16361,-0.02234,0.77911,-0.44385,-0.44220
16372,-0.02411,0.77777,-0.44354,-0.44470
16381,-0.02594,0.77637,-0.44318,-0.44751
16390,-0.02802,0.77472,-0.44281,-0.45050
16401,-0.03040,0.77283,-0.44257,-0.45380
16410,-0.03320,0.77075,-0.44244,-0.45728
16421,-0.03625,0.76837,-0.44244,-0.46100
16431,-0.03961,0.76581,-0.44232,-0.46509
16441,-0.04327,0.76318,-0.44202,-0.46942
16451,-0.04700,0.76044,-0.44153,-0.47394
16460,-0.05060,0.75775,-0.44073,-0.47858
16471,-0.05389,0.75519,-0.43964,-0.48328
16480,-0.05670,0.75281,-0.43811,-0.48798
16491,-0.05908,0.75079,-0.43628,-0.49243
16501,-0.06116,0.74908,-0.43414,-0.49658
16510,-0.06305,0.74738,-0.43188,-0.50092
16521,-0.06488,0.74530,-0.42957,-0.50574
16530,-0.06689,0.74292,-0.42725,-0.51093
16541,-0.06940,0.74030,-0.42523,-0.51605
16550,-0.07233,0.73743,-0.42371,-0.52106
16561,-0.07574,0.73425,-0.42267,-0.52582
16571,-0.07947,0.73102,-0.42230,-0.53003
16580,-0.08319,0.72778,-0.42249,-0.53381
16591,-0.08679,0.72467,-0.42291,-0.53711
16600,-0.09009,0.72198,-0.42334,-0.53986
16611,-0.09302,0.71960,-0.42328,-0.54254
16620,-0.09546,0.71759,-0.42255,-0.54535
16631,-0.09747,0.71606,-0.42102,-0.54822
16641,-0.09900,0.71490,-0.41888,-0.55109
16650,-0.10022,0.71387,-0.41650,-0.55396
16661,-0.10150,0.71295,-0.41425,-0.55658
16670,-0.10303,0.71204,-0.41248,-0.55884
16681,-0.10474,0.71094,-0.41138,-0.56073
16690,-0.10681,0.70972,-0.41095,-0.56213
16700,-0.10919,0.70837,-0.41101,-0.56335
16711,-0.11169,0.70703,-0.41138,-0.56433
16720,-0.11444,0.70593,-0.41174,-0.56488
16731,-0.11700,0.70520,-0.41193,-0.56512
16740,-0.11914,0.70435,-0.41174,-0.56580
16751,-0.12067,0.70331,-0.41132,-0.56708
16760,-0.12183,0.70203,-0.41077,-0.56891
16770,-0.12299,0.70062,-0.40991,-0.57098
16781,-0.12402,0.69946,-0.40887,-0.57294
16790,-0.12500,0.69849,-0.40765,-0.57477
16801,-0.12598,0.69781,-0.40625,-0.57635
16810,-0.12726,0.69733,-0.40466,-0.57776
16820,-0.12891,0.69702,-0.40326,-0.57874
16830,-0.13092,0.69672,-0.40259,-0.57916
16840,-0.13312,0.69641,-0.40265,-0.57898
16851,-0.13519,0.69623,-0.40338,-0.57825
16860,-0.13702,0.69611,-0.40417,-0.57733
16871,-0.13849,0.69617,-0.40454,-0.57666
16880,-0.13928,0.69604,-0.40430,-0.57678
16890,-0.13904,0.69568,-0.40344,-0.57788
16901,-0.13812,0.69519,-0.40204,-0.57965
16910,-0.13678,0.69482,-0.40051,-0.58154
16921,-0.13550,0.69446,-0.39929,-0.58301
16930,-0.13458,0.69427,-0.39874,-0.58392
16940,-0.13416,0.69421,-0.39880,-0.58405
16951,-0.13440,0.69434,-0.39929,-0.58350
16960,-0.13525,0.69464,-0.39990,-0.58246
16971,-0.13660,0.69482,-0.40045,-0.58154
16980,-0.13794,0.69476,-0.40088,-0.58105
16989,-0.13934,0.69440,-0.40100,-0.58099
17000,-0.14044,0.69403,-0.40106,-0.58118
17010,-0.14093,0.69391,-0.40112,-0.58118
17021,-0.14056,0.69403,-0.40106,-0.58112
17030,-0.13940,0.69434,-0.40063,-0.58136
17039,-0.13739,0.69458,-0.39978,-0.58215
17050,-0.13495,0.69470,-0.39886,-0.58319
17060,-0.13257,0.69464,-0.39807,-0.58435
17071,-0.13055,0.69415,-0.39746,-0.58582
17080,-0.12885,0.69360,-0.39740,-0.58685
17089,-0.12830,0.69385,-0.39764,-0.58655
17100,-0.12909,0.69495,-0.39740,-0.58514
17110,-0.13080,0.69635,-0.39685,-0.58356
17121,-0.13232,0.69769,-0.39630,-0.58197
17130,-0.13379,0.69879,-0.39575,-0.58075
