time,gyrx,gyry,gyrz
10127,    79,   -23,    23
10138,    33,   -23,    -7
10147,   -32,   -22,   -36
10158,   -89,   -16,   -56
10167,  -132,   -19,   -69
10177,  -161,   -34,   -73
10188,  -163,   -55,   -64
10197,  -134,   -72,   -46
10208,   -81,   -83,   -27
10217,   -20,   -83,   -15
10226,    30,   -73,    -5
10237,    50,   -55,    -1
10247,    39,   -40,    -3
10258,     4,   -32,   -13
10267,   -50,   -33,   -29
10276,   -95,   -40,   -43
10287,  -106,   -45,   -46
10297,   -85,   -44,   -39
10308,   -50,   -37,   -28
10317,   -20,   -28,   -10
10326,     0,   -20,     5
10337,     7,   -15,    16
10347,     8,   -12,    27
10358,     8,    -8,    31
10367,     6,    -1,    26
10378,     2,     4,    16
10387,    -6,     6,     2
10396,   -14,     3,    -7
10407,   -17,     0,    -8
10417,   -13,    -3,    -4
10428,    -6,    -4,     4
10437,     0,    -5,    12
10446,     4,    -6,    16
10457,     3,    -5,    17
10467,    -3,    -5,    15
10477,   -10,    -6,    12
10487,   -14,    -7,    10
10496,   -15,    -9,     9
10507,   -13,   -10,     8
10516,   -13,   -11,     7
10527,   -17,    -9,     4
10537,   -25,    -8,    -5
10548,   -35,    -8,   -14
10557,   -45,    -9,   -21
10566,   -51,   -12,   -24
10577,   -52,   -15,   -21
10586,   -47,   -17,   -10
10597,   -40,   -18,     4
10607,   -31,   -18,    15
10616,   -21,   -18,    20
10627,   -14,   -18,    18
10636,   -10,   -19,    15
10647,    -8,   -19,    13
10657,    -9,   -19,    10
10668,   -12,   -17,     8
10677,   -18,   -16,     6
10686,   -24,   -14,     4
10697,   -27,   -12,     3
10706,   -26,   -10,     4
10717,   -17,   -10,     8
10727,    -5,   -10,    14
10736,     6,   -10,    20
10747,    13,    -9,    24
10756,    15,    -8,    25
10767,    10,    -7,    22
10776,     2,    -6,    20
10787,    -4,    -4,    18
10797,    -9,    -3,    16
10806,   -11,    -3,    15
10816,   -11,    -4,    14
10827,   -11,    -7,    14
10836,   -12,   -10,    12
10847,   -15,   -13,     9
10856,   -21,   -14,     5
10867,   -32,   -13,    -1
10876,   -46,   -11,    -9
10886,   -57,    -9,   -13
10897,   -61,    -7,   -10
10906,   -55,    -4,    -2
10917,   -44,     2,     8
10926,   -34,     8,    18
10936,   -30,    14,    24
10947,   -30,    17,    23
10956,   -31,    18,    16
10967,   -31,    18,     7
10976,   -31,    18,    -3
10987,   -30,    21,    -6
10996,   -26,    25,    -2
11006,   -21,    28,     9
11017,   -12,    33,    24
11026,     2,    36,    39
11036,    15,    40,    47
11047,    23,    43,    48
11056,    22,    42,    45
11067,    15,    41,    41
11076,     0,    37,    33
11086,   -11,    21,     8
11097,   -15,    17,    -8
11106,   -29,    13,    -4
11117,   -42,    14,    16
11126,   -43,    11,    35
11137,   -31,     2,    36
11146,   -14,    -4,    29
11155,    -6,    -6,    24
11166,    -9,    -8,    15
11176,   -18,    -8,     5
11187,   -26,    -7,    -1
11196,   -28,    -5,    -1
11207,   -24,    -4,     6
11216,   -13,    -3,    14
11225,    -3,    -3,    19
11236,    -2,    -3,    16
11246,    -7,    -5,     6
11257,   -12,    -3,    -5
11266,   -18,     0,    -7
11275,   -22,     1,    -1
11286,   -23,    -2,     8
11296,   -21,    -8,    14
11307,   -17,   -14,    18
11316,   -14,   -18,    19
11325,   -14,   -19,    15
11336,   -16,   -19,    10
11345,   -17,   -16,     5
11356,   -16,   -11,     5
11366,   -12,    -5,    10
11377,    -8,     0,    17
11386,    -5,     1,    20
11397,    -3,     0,    18
11406,    -3,    -3,    15
11415,    -5,    -8,    10
11426,    -6,   -11,     6
11436,    -5,   -13,     5
11446,    -4,   -15,     6
11456,    -3,   -13,     8
11467,    -5,    -9,     8
11476,   -11,    -6,     5
11485,   -17,    -5,     3
11496,   -20,    -6,     3
11505,   -17,    -9,     6
11516,    -9,   -10,    10
11526,    -3,   -12,    12
11535,     0,   -13,    12
11546,    -2,   -13,    12
11555,    -4,   -12,    11
11566,    -6,   -12,    10
11575,    -8,   -12,    10
11586,   -11,   -12,    10
11596,   -14,   -11,     9
11607,   -15,   -11,    11
11616,   -14,   -13,    13
11625,   -12,   -13,    15
11636,    -8,   -13,    14
11645,    -7,   -13,    12
11656,    -6,   -12,    11
11666,    -6,   -13,     8
11676,    -8,   -15,     6
11686,   -10,   -16,     5
11695,   -13,   -16,     6
11706,   -15,   -15,     7
11715,   -15,   -15,     9
11726,   -14,   -15,    11
11735,   -12,   -15,    14
11745,    -9,   -16,    15
11756,    -8,   -17,    13
11765,   -10,   -17,    10
11776,   -11,   -16,     8
11785,   -12,   -14,     5
11796,   -12,   -13,     3
11805,   -12,   -12,     2
11816,   -11,   -11,     1
11826,   -11,   -10,     0
11835,   -10,   -11,     1
11846,    -9,   -11,     3
11855,    -9,   -12,     5
11866,    -8,   -12,     4
11875,    -8,   -11,     4
11885,   -10,   -11,     5
11896,   -12,   -12,     7
11905,   -13,   -13,     9
11916,   -11,   -14,    10
11925,    -8,   -14,    11
11936,    -6,   -14,    11
11945,    -7,   -13,    10
11955,    -9,   -12,     9
11966,   -10,   -11,     9
11975,   -12,   -11,     9
11986,   -13,   -11,    11
11995,   -11,   -12,    11
12006,   -10,   -14,    10
12015,    -9,   -15,    10
12025,    -6,   -16,    11
12036,    -3,   -16,    15
12045,    -2,   -15,    19
12056,    -3,   -14,    19
12065,    -6,   -14,    18
12075,   -12,   -16,    14
12086,   -19,   -19,     8
12095,   -24,   -21,     2
12105,   -25,   -24,    -3
12116,   -24,   -26,    -6
12125,   -20,   -27,    -5
12135,   -18,   -25,    -3
12146,   -21,   -23,    -4
12155,   -23,   -19,    -3
12164,   -22,   -16,     0
12176,   -17,   -11,     3
12185,    -9,    -8,    10
12195,     3,    -7,    19
12206,    19,    -6,    28
12215,    32,    -3,    35
12226,    34,     1,    32
12235,    20,     6,    16
12245,    -9,     9,    -8
12256,   -45,     4,   -33
12265,   -71,    -8,   -53
12276,   -81,   -21,   -68
12285,   -70,   -45,   -75
12295,   -31,   -65,   -63
12304,    26,   -62,   -27
12315,    68,   -29,     9
12325,    70,    -5,    27
12336,    49,     3,    26
12345,    16,    -7,    19
12354,   -27,   -29,     3
12365,   -61,   -50,   -12
12375,   -65,   -47,    -6
12386,   -38,   -29,    18
12395,     1,    -9,    50
12404,    29,     6,    79
12415,    24,    14,    92
12424,   -26,     9,    82
12435,   -92,    -4,    56
12445,  -138,   -20,    13
12454,  -161,   -31,   -15
12465,  -160,   -39,   -11
12475,  -140,   -45,    18
12484,  -112,   -50,    54
12495,   -83,   -51,    73
12505,   -75,   -46,    67
12514,   -89,   -46,    37
12525,   -78,   -40,    16
12535,   -78,   -37,     2
12544,   -78,   -42,     2
12554,   -75,   -46,     6
12565,   -73,   -43,    16
12575,   -66,   -42,    25
12584,   -46,   -33,    32
12595,    -7,   -25,    42
12604,    21,   -24,    44
12614,    43,   -18,    43
12625,    54,   -11,    41
12634,    52,    -6,    37
12645,    42,    -6,    32
12655,    29,    -8,    22
12664,    14,    -7,    13
12675,    -1,    -6,     9
12684,   -14,    -5,     6
12695,   -22,    -4,     5
12704,   -25,    -5,     7
12715,   -21,    -7,     9
12725,   -12,    -9,    10
12734,    -1,   -12,    10
12745,     7,   -16,     6
12754,    10,   -18,     2
12765,     8,   -17,     0
12774,     1,   -16,    -2
12784,    -8,   -14,    -1
12795,   -13,   -12,     0
12804,   -18,   -13,     1
12815,   -17,   -14,     2
12824,   -11,   -14,     5
12835,    -4,   -14,     7
12845,     2,   -15,    10
12854,     5,   -16,    11
12865,     5,   -16,     8
12874,     0,   -15,     2
12885,    -8,   -13,    -2
12895,   -15,   -11,    -4
12904,   -18,   -11,    -5
12915,   -17,   -11,    -3
12924,   -12,   -12,     1
12935,    -6,   -13,     4
12944,     0,   -13,     6
12954,     2,   -13,     8
12965,     1,   -13,    10
12974,    -1,   -11,    10
12985,    -4,   -10,     7
12994,    -7,    -9,     4
13004,    -9,    -9,     1
13014,    -9,    -7,     2
13024,    -9,    -6,     7
13035,   -11,    -7,    10
13044,   -12,    -8,    14
13055,   -11,    -9,    16
13064,    -9,   -10,    16
13074,    -6,   -11,    16
13085,    -5,   -11,    14
13094,    -5,   -12,    12
13105,    -8,   -12,     9
13114,   -12,   -13,     6
13124,   -15,   -12,     6
13135,   -17,   -13,     5
13144,   -18,   -13,     3
13155,   -17,   -13,     3
13164,   -16,   -13,     5
13173,   -14,   -12,     7
13184,   -11,   -12,    10
13194,   -10,   -11,    10
13205,   -11,   -12,     9
13214,   -12,   -13,     7
13225,   -14,   -14,     5
13234,   -16,   -15,     4
13243,   -16,   -14,     4
13254,   -17,   -13,     4
13264,   -19,   -13,     5
13275,   -20,   -14,     5
13284,   -18,   -15,     7
13293,   -12,   -16,     8
13304,    -6,   -16,    10
13314,    -3,   -16,    13
13325,    -4,   -17,    13
13334,    -7,   -16,    11
13343,   -13,   -15,     8
13354,   -20,   -13,     5
13364,   -26,   -11,     5
13375,   -29,    -9,     6
13384,   -29,   -10,     7
13393,   -24,   -11,     9
13404,   -15,   -13,     9
13413,    -6,   -15,     9
13424,     0,   -17,    10
13434,     3,   -19,    11
13445,     3,   -18,     9
13454,    -3,   -17,     6
13463,   -12,   -15,     5
13474,   -21,   -13,     5
13483,   -29,   -12,     5
13494,   -34,   -11,     5
13504,   -35,   -10,     6
13513,   -32,   -11,     8
13524,   -25,   -12,     9
13533,   -16,   -13,    10
13544,    -8,   -14,    12
13553,    -4,   -14,    10
13564,    -6,   -15,     8
13574,   -11,   -14,     6
13583,   -17,   -14,     3
13594,   -22,   -14,     1
13603,   -25,   -14,     0
13614,   -25,   -14,     1
13624,   -23,   -14,     3
13633,   -19,   -14,     5
13644,   -15,   -14,     7
13653,   -12,   -14,     9
13664,   -10,   -13,     9
13673,   -11,   -13,     9
13684,   -12,   -12,     9
13694,   -14,   -11,     7
13703,   -16,   -10,     8
13714,   -18,   -10,     8
13723,   -19,   -10,     9
13734,   -18,   -10,    11
13743,   -16,   -10,    13
13753,   -15,    -9,    14
13764,   -14,    -9,    14
13773,   -14,    -9,    13
13784,   -15,   -10,    11
13793,   -16,   -11,    10
13804,   -16,   -12,     8
13813,   -16,   -14,     8
13823,   -15,   -15,     9
13834,   -14,   -15,     9
13843,   -13,   -14,     8
13854,   -13,   -14,     7
13863,   -15,   -13,     8
13873,   -16,   -13,     8
13884,   -17,   -12,     8
13893,   -15,   -12,    10
13904,   -14,   -13,    11
13914,   -13,   -14,    11
13923,   -12,   -15,    12
13934,   -12,   -15,    11
13944,   -14,   -15,    10
13953,   -16,   -15,     9
13964,   -17,   -14,     8
13973,   -18,   -14,     6
13984,   -17,   -15,     6
13993,   -16,   -15,     8
14003,   -14,   -16,     9
14014,   -13,   -16,    10
14023,   -12,   -16,     9
14034,   -12,   -15,     9
14043,   -13,   -14,     8
14053,   -15,   -14,     7
14064,   -17,   -14,     7
14073,   -18,   -13,     8
14084,   -18,   -13,     9
14093,   -17,   -13,    10
14103,   -15,   -13,    10
14114,   -13,   -13,    11
14123,   -12,   -12,     9
14134,   -11,   -12,     9
14143,   -12,   -12,     8
14152,   -14,   -12,     7
14163,   -16,   -13,     7
14173,   -17,   -13,     7
14183,   -19,   -12,     7
14193,   -19,   -11,     6
14204,   -19,   -11,     7
14213,   -18,   -10,     7
14222,   -17,   -10,     8
14233,   -16,   -11,     9
14243,   -15,   -11,     9
14254,   -16,   -11,     8
14263,   -17,   -12,     7
14272,   -18,   -13,     6
14283,   -20,   -13,     5
14292,   -21,   -13,     5
14303,   -21,   -12,     6
14313,   -21,   -12,     6
14324,   -22,   -12,     6
14333,   -23,   -12,     5
14342,   -23,   -13,     5
14353,   -22,   -14,     5
14362,   -18,   -14,     5
14373,   -15,   -14,     5
14383,   -12,   -15,     6
14394,    -9,   -17,     6
14403,    -6,   -19,     6
14412,    -4,   -21,     8
14423,    -3,   -22,     8
14432,    -1,   -25,     8
14443,     0,   -27,     7
14453,    -4,   -27,     0
14462,    -8,   -29,    -2
14473,   -12,   -31,    -3
14482,   -13,   -34,    -2
14493,   -12,   -36,     0
14502,   -11,   -39,    -1
14513,    -9,   -42,    -2
14523,    -6,   -46,    -3
14532,    -4,   -50,    -6
14543,    -1,   -54,    -7
14552,     1,   -56,    -8
14563,     6,   -55,   -10
14572,    11,   -55,    -7
14583,    12,   -54,    -6
14593,    11,   -54,    -4
14602,     8,   -54,    -2
14613,     5,   -53,    -2
14622,     2,   -51,    -1
14633,     0,   -49,    -1
14642,    -3,   -49,    -2
14652,    -4,   -48,    -3
14663,    -5,   -47,    -3
14672,    -4,   -46,    -2
14683,    -4,   -44,    -1
14692,    -4,   -41,     1
14703,    -4,   -37,     3
14712,    -5,   -34,     5
14722,    -6,   -28,     7
14733,    -7,   -22,     9
14742,    -9,   -17,    12
14753,   -12,    -9,    15
14762,   -18,    -1,    19
14773,   -26,     9,    22
14782,   -31,    21,    23
14792,   -36,    33,    19
14803,   -40,    47,    12
14812,   -46,    62,     2
14823,   -54,    80,   -10
14832,   -63,    95,   -19
14843,   -70,   109,   -14
14853,   -66,   114,     1
14862,   -50,   119,    28
14873,   -29,   121,    53
14882,    -7,   120,    70
14893,    11,   119,    73
14902,    26,   122,    58
14912,   -20,   139,   -14
14922,   -29,    98,   -49
14932,    -9,   105,   -60
14943,   -12,   110,   -47
14952,   -23,    96,   -10
14963,   -28,    78,    26
14972,   -22,    62,    41
14981,    -1,    56,    46
14992,    14,    53,    53
15002,    26,    56,    58
15013,    31,    54,    54
15022,    27,    51,    43
15033,    -1,    38,    20
15042,   -33,    27,    -7
15051,   -51,    22,   -17
15062,   -56,    19,   -14
15072,   -47,    17,    -4
15083,   -31,    13,     9
15092,   -16,    11,    20
15103,    -6,     7,    27
15112,    -2,     4,    28
15121,    -6,     0,    25
15132,   -15,    -3,    21
15142,   -22,    -5,    15
15153,   -28,    -4,    11
15162,   -31,    -1,    12
15171,   -28,     1,    14
15182,   -24,     1,    17
15192,   -20,    -1,    19
15203,   -17,    -4,    17
15212,   -14,    -7,    14
15221,   -12,    -9,    10
15232,   -12,   -13,     8
15241,    -8,   -14,    10
15252,    -5,   -14,    13
15262,    -3,   -13,    17
15271,    -4,   -12,    18
15282,    -7,   -13,    16
15291,   -11,   -15,    14
15302,   -14,   -17,    11
15312,   -16,   -17,     9
15323,   -15,   -17,     8
15332,   -13,   -17,     7
15341,    -9,   -19,     9
15352,    -5,   -20,    12
15361,     0,   -21,    15
15372,     2,   -22,    14
15382,     1,   -23,    12
15393,    -1,   -23,    10
15402,    -5,   -22,     7
15411,   -10,   -21,     6
15422,   -14,   -20,     5
15431,   -16,   -20,     5
15442,   -17,   -20,     6
15452,   -15,   -21,     7
15462,   -12,   -21,     8
15472,   -11,   -22,     9
15481,    -9,   -23,     9
15492,    -8,   -23,    11
15501,    -8,   -23,    11
15512,   -10,   -23,    10
15522,   -14,   -22,    11
15531,   -16,   -21,    12
15542,   -17,   -21,    13
15551,   -17,   -21,    14
15562,   -14,   -21,    15
15572,   -10,   -22,    15
15581,    -7,   -22,    14
15592,    -4,   -22,    12
15601,    -3,   -22,    10
15612,    -5,   -22,     8
15621,    -9,   -21,     7
15632,   -14,   -19,     7
15642,   -21,   -17,     8
15651,   -26,   -16,     8
15662,   -29,   -15,    10
15671,   -28,   -15,    10
15682,   -24,   -17,     9
15691,   -15,   -19,     8
15702,    -6,   -22,     6
15712,     0,   -23,     5
15721,     3,   -24,     6
15732,     3,   -23,     7
15741,     0,   -21,     8
15752,    -5,   -18,    10
15761,   -12,   -16,    12
15771,   -20,   -14,    13
15782,   -25,   -13,    14
15791,   -26,   -12,    12
15802,   -25,   -12,    10
15811,   -23,   -12,     8
15822,   -19,   -13,     8
15831,   -14,   -15,     9
15841,   -10,   -16,    11
15852,    -8,   -16,    12
15861,    -8,   -17,    12
15872,   -10,   -17,    12
15881,   -13,   -16,    12
15890,   -16,   -15,    12
15901,   -19,   -15,    12
15911,   -21,   -14,    11
15922,   -21,   -14,    11
15931,   -20,   -14,    10
15942,   -16,   -15,     9
15951,   -11,   -16,     9
15960,    -7,   -17,    10
15971,    -5,   -18,    11
15981,    -5,   -18,    11
15992,    -8,   -19,    10
16001,   -12,   -19,     8
16012,   -15,   -18,     7
16021,   -17,   -17,     6
16030,   -17,   -17,     5
16041,   -16,   -17,     5
16051,   -14,   -18,     5
16062,   -11,   -19,     7
16071,    -8,   -20,     9
16082,    -6,   -20,     9
16091,    -6,   -20,     9
16100,    -7,   -19,     9
16111,    -9,   -18,     8
16121,   -12,   -16,     7
16132,   -15,   -15,     6
16141,   -17,   -16,     6
16150,   -18,   -16,     6
16161,   -18,   -16,     7
16170,   -17,   -17,     9
16181,   -15,   -17,    11
16191,   -13,   -18,    12
16202,   -11,   -18,    11
16211,   -11,   -18,     9
16220,   -12,   -18,     7
16231,   -14,   -18,     6
16240,   -16,   -18,     5
16251,   -18,   -17,     6
16261,   -20,   -17,     6
16270,   -21,   -17,     7
16281,   -21,   -18,     8
16290,   -19,   -18,     8
16301,   -16,   -19,     8
16311,   -13,   -20,     9
16320,   -12,   -22,    10
16331,   -10,   -23,     9
16340,    -9,   -25,     8
16351,    -8,   -26,     9
16361,    -9,   -27,     8
16372,   -10,   -29,     9
16381,   -10,   -31,     9
16390,    -9,   -33,     9
16401,    -7,   -36,    10
16410,    -5,   -39,    11
16421,    -4,   -42,    12
16431,    -3,   -46,    11
16441,    -4,   -50,     9
16451,    -6,   -53,     8
16460,    -8,   -55,     6
16471,   -13,   -57,     3
16480,   -18,   -57,     1
16491,   -21,   -55,    -1
16501,   -23,   -53,    -3
16510,   -24,   -53,    -3
16521,   -25,   -56,    -2
16530,   -24,   -60,    -1
16541,   -19,   -63,    -1
16550,   -14,   -66,     1
16561,    -7,   -68,     2
16571,    -2,   -68,     4
16580,     2,   -68,     5
16591,     2,   -66,     6
16600,     0,   -63,     5
16611,    -5,   -61,     3
16620,   -12,   -59,     0
16631,   -19,   -57,    -4
16641,   -23,   -55,    -7
16650,   -25,   -53,    -8
16661,   -22,   -50,    -7
16670,   -16,   -48,    -6
16681,   -10,   -45,    -3
16690,    -3,   -44,     0
16700,     1,   -43,     3
16711,     4,   -41,     3
16720,     6,   -38,     1
16731,     4,   -36,    -1
16740,    -1,   -36,    -1
16751,    -6,   -37,     1
16760,   -10,   -38,     4
16770,   -12,   -39,     4
16781,   -13,   -38,     3
16790,   -15,   -36,     2
16801,   -15,   -34,    -1
16810,   -13,   -32,    -4
16820,    -7,   -30,    -5
16830,     0,   -28,    -3
16840,     6,   -26,    -1
16851,     9,   -24,     1
16860,     7,   -23,     2
16871,     1,   -23,     1
16880,    -8,   -25,     1
16890,   -19,   -28,     4
16901,   -27,   -30,     5
16910,   -29,   -30,     7
16921,   -25,   -28,    10
16930,   -19,   -25,    12
16940,   -11,   -22,    14
16951,    -5,   -19,    12
16960,     1,   -17,    10
16971,     3,   -18,     8
16980,     2,   -20,     6
16989,    -1,   -24,     5
17000,    -3,   -26,     5
17010,    -7,   -23,     6
17021,   -13,   -20,     7
17030,   -20,   -18,     8
17039,   -27,   -17,    10
17050,   -30,   -17,    15
17060,   -29,   -18,    18
17071,   -28,   -23,    22
17080,   -22,   -22,    28
17089,   -13,   -15,    22
17100,    -5,    -9,     8
17110,    -1,    -8,    -1
17121,     0,    -8,    -3
17130,    -1,   -10,    -3
17139,    -2,   -11,    -1
17150,    -3,   -10,     2
17159,    -3,    -9,     6
17170,    -3,    -8,    11
17180,    -4,    -8,    16
17191,    -6,    -9,    22
17200,    -6,    -9,    27
17209,    -6,    -8,    31
17220,    -5,    -8,    34
17230,    -4,    -9,    36
17240,    -3,   -12,    34
17250,    -2,   -16,    27
17259,    -3,   -18,    19
17270,    -7,   -17,    16
17279,    -9,   -17,    16
17290,    -9,   -17,    15
17300,    -9,   -16,    14
17309,   -10,   -16,    13
17320,   -11,   -15,    12
17329,   -11,   -15,    12
17340,   -11,   -15,    12
17350,   -11,   -15,    12
17360,   -12,   -15,    11
17370,   -13,   -14,     9
17379,   -14,   -14,     8
17390,   -13,   -14,     8
17399,   -13,   -14,     7
17410,   -13,   -13,     7
17420,   -12,   -13,     7
17429,   -12,   -13,     7
17440,    -7,   -13,     8
17449,    -2,   -14,    10
17460,     2,   -13,     9
17469,     2,   -13,     9
17480,     0,   -13,     8
17490,    -2,   -12,     8
17499,    -2,    -9,     9
17510,    -1,    -7,    12
17519,    -1,    -6,    13
17530,    -2,    -6,    12
17539,    -4,    -6,    12
17549,    -6,    -7,    12
17560,    -9,    -8,    11
17569,   -11,   -11,     9
17580,   -11,   -13,     8
17589,   -10,   -14,     9
17600,    -8,   -14,    10
17610,    -7,   -14,    10
17619,    -7,   -15,    11
17630,    -9,   -15,    11
17639,   -12,   -15,    11
17650,   -13,   -15,    11
17659,   -14,   -15,    11
17669,   -14,   -15,    11
17680,   -15,   -15,    11
17689,   -17,   -15,    11
17700,   -18,   -15,    11
17709,   -19,   -15,    10
17719,   -21,   -15,     9
17729,   -22,   -14,     8
17739,   -23,   -14,     7
17750,   -23,   -14,     5
17759,   -23,   -14,     4
17770,   -22,   -14,     3
17779,   -20,   -13,     3
17789,   -19,   -13,     4
17800,   -17,   -13,     5
17809,   -16,   -13,     5
17820,   -15,   -13,     5
17829,   -14,   -13,     5
17840,   -13,   -13,     6
17849,   -11,   -13,     7
17859,    -9,   -13,     8
17870,    -8,   -14,     8
