time,accx,accy,accz
10277,   -85,   311,   236
10288,   -56,   291,   131
10297,    10,   323,    28
10306,    64,   487,    -8
10317,    46,   653,    35
10327,   -17,   759,   131
10338,   -71,   806,   197
10347,   -71,   825,   192
10356,   -49,   812,   155
10367,   -13,   780,   118
10376,    19,   729,   102
10387,    13,   712,   142
10397,   -18,   691,   206
10408,   -59,   621,   278
10417,   -95,   586,   336
10426,  -117,   541,   377
10437,  -120,   471,   382
10446,  -127,   422,   408
10457,  -128,   413,   446
10467,  -118,   428,   463
10478,   -77,   491,   488
10487,   -30,   605,   544
10496,    -1,   820,   639
10507,    44,  1126,   760
10517,    77,  1435,   913
10527,   112,  1789,  1056
10537,   177,  2137,  1133
10546,   265,  2461,  1144
10557,   350,  2795,  1115
10566,   438,  3152,  1028
10577,   547,  3492,   849
10586,   698,  3708,   561
10597,   825,  3711,   284
10607,   832,  3532,   131
10616,   706,  3151,   231
10627,   402,  2635,   591
10637,    -6,  2284,  1087
10646,  -460,  2330,  1482
10657,  -790,  2489,  1669
10666,  -871,  2452,  1674
10677,  -770,  2281,  1481
10687,  -547,  2078,  1141
10696,  -281,  1939,   725
10707,   -17,  1941,   324
10717,    61,  2041,    58
10726,   -58,  2042,    45
10737,  -372,  1872,   247
10746,  -725,  1504,   514
10757,  -959,  1113,   707
10766, -1068,   948,   770
10777, -1051,  1005,   647
10787,  -926,  1200,   299
10796,  -685,  1429,  -266
10807,  -394,  1606,  -949
10816,  -188,  1618, -1509
10827,  -210,  1441, -1819
10837,  -549,   967, -1799
10846, -1102,   321, -1509
10856, -1734,  -587, -1091
10867, -2339, -1777,  -737
10877, -2654, -3066,  -595
10886, -2764, -4186,  -676
10897, -2705, -4956,  -905
10907, -2506, -5355, -1235
10916, -2235, -5445, -1526
10926, -2074, -5294, -1576
10937, -2150, -5094, -1299
10947, -2355, -4864,  -772
10956, -2585, -4575,  -183
10966, -2762, -4219,   280
10977, -2854, -3780,   623
10987, -2902, -3317,   804
10996, -2811, -2893,   756
11007, -2611, -2651,   518
11017, -2331, -2469,   206
11026, -2056, -2253,   -46
11037, -1849, -2029,  -203
11047, -1751, -1888,  -216
11056, -1736, -1760,   -94
11065, -1756, -1500,    71
11077, -1740, -1181,   191
11086, -1694,  -858,   275
11096, -1613,  -558,   299
11107, -1473,  -323,   250
11116, -1303,  -133,   176
11126, -1142,    10,   105
11137,  -999,   123,    40
11146,  -894,   202,    43
11156,  -863,   235,   128
11167,  -889,   247,   289
11177,  -970,   244,   509
11186, -1074,   270,   734
11196, -1148,   323,   913
11207, -1184,   354,   994
11216, -1177,   294,   967
11226, -1104,   190,   847
11237,  -994,    92,   678
11246,  -860,    17,   510
11256,  -747,   -23,   375
11267,  -701,   -57,   329
11276,  -746,  -105,   395
11286,  -861,  -143,   522
11297,  -971,  -146,   617
11306, -1023,  -108,   632
11316, -1007,   -18,   543
11325,  -901,    54,   387
11337,  -810,    94,   236
11346,  -744,   104,   141
11355,  -699,    98,   117
11366,  -711,    92,   160
11376,  -747,   110,   247
11387,  -757,   133,   310
11396,  -735,   145,   320
11405,  -694,   147,   288
11416,  -625,   162,   234
11426,  -545,   198,   177
11435,  -476,   217,   120
11446,  -435,   235,   111
11456,  -451,   275,   176
11465,  -535,   293,   310
11476,  -639,   274,   464
11486,  -727,   214,   552
11496,  -755,   135,   549
11506,  -738,    58,   491
11515,  -698,    55,   404
11526,  -662,    81,   324
11536,  -619,    86,   255
11545,  -612,    87,   213
11556,  -617,    81,   201
11565,  -652,    67,   239
11576,  -730,    48,   333
11586,  -811,     8,   427
11595,  -847,     2,   477
11606,  -829,    13,   453
11615,  -771,    18,   377
11626,  -690,    23,   289
11635,  -615,    48,   220
11645,  -566,    64,   185
11656,  -549,    83,   195
11665,  -581,   104,   254
11676,  -632,   136,   336
11686,  -707,   170,   427
11695,  -748,   208,   493
11706,  -738,   220,   484
11715,  -696,   215,   425
11726,  -652,   203,   389
11735,  -635,   177,   375
11746,  -626,   143,   386
11756,  -675,   122,   448
11765,  -734,   133,   543
11776,  -773,   178,   600
11785,  -762,   215,   601
11796,  -709,   252,   557
11806,  -639,   267,   467
11815,  -548,   257,   343
11826,  -481,   245,   253
11835,  -490,   244,   257
11845,  -604,   242,   370
11856,  -736,   252,   529
11865,  -781,   250,   599
11876,  -744,   243,   565
11885,  -667,   232,   474
11895,  -586,   234,   397
11906,  -534,   257,   351
11915,  -509,   252,   326
11926,  -491,   247,   308
11935,  -482,   237,   312
11946,  -510,   214,   352
11955,  -575,   183,   442
11965,  -626,   161,   519
11976,  -674,   131,   578
11985,  -691,   122,   593
11996,  -668,   138,   565
12005,  -612,   153,   513
12014,  -561,   170,   446
12025,  -519,   191,   396
12035,  -474,   192,   354
12046,  -458,   184,   344
12056,  -479,   149,   361
12065,  -522,   112,   393
12076,  -554,    75,   422
12085,  -553,    55,   410
12095,  -511,    75,   354
12106,  -471,    97,   301
12115,  -442,   125,   291
12126,  -443,   177,   316
12135,  -452,   213,   362
12145,  -469,   248,   417
12155,  -481,   275,   462
12165,  -516,   273,   499
12176,  -547,   254,   524
12185,  -566,   232,   505
12194,  -570,   196,   475
12205,  -570,   152,   441
12215,  -578,   136,   446
12226,  -574,   142,   461
12235,  -572,   170,   468
12246,  -565,   196,   474
12255,  -534,   193,   463
12264,  -512,   203,   464
12275,  -535,   219,   516
12285,  -596,   231,   600
12296,  -663,   253,   684
12305,  -698,   272,   724
12314,  -671,   299,   684
12325,  -607,   313,   603
12335,  -537,   346,   509
12345,  -476,   371,   435
12355,  -448,   383,   397
12364,  -445,   408,   400
12375,  -471,   416,   425
12385,  -529,   423,   476
12396,  -581,   414,   524
12405,  -578,   364,   514
12414,  -540,   311,   478
12425,  -496,   281,   428
12435,  -450,   263,   397
12445,  -433,   284,   397
12455,  -423,   338,   426
12465,  -449,   394,   473
12476,  -506,   420,   564
12485,  -556,   399,   633
12494,  -558,   352,   659
12505,  -536,   296,   640
12515,  -508,   247,   615
12526,  -491,   213,   588
12535,  -473,   181,   562
12544,  -452,   179,   529
12555,  -422,   209,   518
12565,  -423,   243,   531
12575,  -479,   247,   607
12585,  -545,   233,   685
12594,  -573,   232,   729
12605,  -598,   259,   738
12614,  -594,   275,   711
12624,  -559,   264,   642
12635,  -505,   260,   561
12644,  -444,   268,   491
12655,  -396,   285,   441
12664,  -377,   300,   415
12675,  -391,   307,   428
12685,  -421,   293,   460
12694,  -463,   280,   489
12705,  -468,   268,   470
12714,  -435,   259,   424
12725,  -395,   245,   360
12735,  -355,   224,   317
12744,  -339,   211,   321
12755,  -360,   228,   369
12765,  -392,   260,   418
12774,  -432,   272,   471
12785,  -465,   284,   511
12794,  -483,   277,   519
12805,  -484,   269,   503
12814,  -474,   291,   504
12824,  -485,   323,   534
12835,  -491,   345,   552
12844,  -490,   340,   560
12855,  -487,   338,   554
12864,  -478,   370,   555
12874,  -460,   397,   536
12885,  -449,   399,   507
12894,  -440,   381,   484
12905,  -433,   357,   469
12914,  -426,   340,   463
12925,  -442,   321,   463
12934,  -454,   289,   456
12944,  -459,   272,   450
12955,  -460,   287,   424
12964,  -427,   320,   389
12975,  -401,   373,   371
12984,  -415,   416,   408
12995,  -480,   444,   524
13004,  -541,   486,   656
13014,  -538,   528,   693
13025,  -483,   551,   650
13034,  -440,   526,   588
13043,  -406,   467,   535
13054,  -390,   416,   493
13064,  -369,   366,   470
13074,  -355,   322,   458
13085,  -373,   280,   470
13094,  -404,   245,   523
13105,  -424,   238,   556
13114,  -417,   248,   548
13123,  -409,   251,   536
13134,  -409,   256,   520
13144,  -379,   242,   469
13155,  -328,   208,   400
13164,  -290,   206,   371
13173,  -280,   229,   380
13184,  -271,   276,   410
13194,  -296,   326,   476
13205,  -351,   371,   549
13214,  -411,   386,   624
13223,  -474,   410,   683
13234,  -514,   430,   708
13244,  -504,   412,   692
13254,  -475,   377,   640
13264,  -443,   328,   603
13275,  -418,   288,   557
13284,  -406,   256,   530
13293,  -409,   252,   539
13304,  -441,   282,   575
13314,  -472,   325,   623
13323,  -489,   372,   650
13334,  -483,   399,   640
13344,  -446,   386,   583
13354,  -395,   357,   493
13364,  -336,   333,   403
13375,  -309,   309,   336
13384,  -331,   304,   354
13393,  -389,   310,   422
13404,  -434,   308,   470
13414,  -468,   324,   506
13425,  -479,   323,   499
13434,  -460,   306,   447
13443,  -423,   281,   383
13454,  -390,   258,   331
13464,  -361,   245,   303
13474,  -330,   247,   281
13484,  -318,   278,   292
13493,  -328,   328,   328
13504,  -366,   377,   394
13513,  -399,   410,   452
