time,accx,accy,accz
9379, -7258,  4944,  5814
9388, -7307,  4898,  5784
9397, -7306,  4754,  5706
9408, -7321,  4609,  5635
9417, -7350,  4512,  5551
9428, -7398,  4386,  5494
9438, -7468,  4221,  5505
9449, -7537,  4049,  5510
9458, -7574,  3925,  5468
9467, -7587,  3820,  5353
9478, -7543,  3718,  5204
9488, -7492,  3630,  5071
9499, -7409,  3644,  4944
9508, -7381,  3729,  4859
9517, -7362,  3871,  4803
9528, -7387,  3886,  4807
9537, -7450,  3870,  4933
9548, -7434,  3819,  5040
9558, -7345,  3718,  5015
9569, -7255,  3750,  4946
9578, -7144,  3854,  4877
9587, -7051,  3994,  4832
9598, -6997,  4131,  4761
9607, -6895,  4250,  4685
9618, -6689,  4298,  4626
9628, -6494,  4269,  4580
9637, -6371,  4109,  4573
9648, -6316,  4007,  4633
9657, -6251,  4074,  4723
9668, -6190,  4227,  4844
9677, -6078,  4373,  4908
9688, -5922,  4427,  4981
9698, -5728,  4459,  5053
9707, -5488,  4475,  5068
9718, -5208,  4441,  4970
9727, -4921,  4295,  4792
9738, -4663,  4070,  4585
9748, -4396,  3869,  4444
9758, -4108,  3842,  4359
9768, -3876,  3839,  4422
9777, -3790,  3846,  4715
9788, -3809,  3855,  5228
9797, -3837,  3958,  5828
9808, -3810,  4265,  6302
9818, -3683,  4630,  6653
9827, -3487,  4954,  6840
9838, -3239,  5098,  6853
9847, -3044,  5111,  6810
9858, -2833,  5214,  6681
9867, -2565,  5298,  6460
9878, -2358,  5295,  6377
9888, -2273,  5400,  6529
9897, -2275,  5565,  6800
9908, -2292,  5736,  7075
9917, -2345,  5918,  7318
9928, -2392,  6064,  7463
9937, -2374,  6111,  7480
9947, -2345,  6040,  7417
9958, -2303,  5844,  7293
9967, -2281,  5552,  7163
9978, -2282,  5281,  7090
9987, -2306,  5089,  7105
9997, -2424,  4984,  7222
10008, -2630,  4996,  7404
10017, -2890,  5007,  7571
10028, -3145,  4968,  7674
10037, -3283,  4870,  7674
10047, -3296,  4761,  7538
10057, -3226,  4678,  7296
10067, -3184,  4582,  7075
10078, -3193,  4553,  6889
10087, -3272,  4515,  6757
10098, -3383,  4428,  6689
10107, -3488,  4321,  6613
10117, -3565,  4153,  6508
10128, -3629,  3939,  6409
10137, -3727,  3764,  6352
10148, -3851,  3621,  6373
10157, -4032,  3586,  6465
10166, -4201,  3679,  6584
10177, -4284,  3798,  6632
10187, -4285,  3903,  6585
10198, -4221,  3970,  6467
10207, -4128,  4012,  6330
10218, -4093,  4032,  6261
10227, -4133,  4041,  6274
10236, -4212,  4072,  6310
10247, -4252,  4076,  6317
10257, -4270,  4047,  6293
10268, -4290,  4019,  6257
10277, -4322,  3999,  6199
10288, -4287,  3992,  6089
10297, -4218,  4037,  5981
10306, -4163,  4214,  5936
10317, -4181,  4395,  5971
10327, -4244,  4514,  6059
10338, -4294,  4573,  6120
10347, -4289,  4603,  6112
10356, -4263,  4599,  6073
10367, -4224,  4575,  6032
10376, -4190,  4531,  6012
10387, -4198,  4518,  6048
10397, -4232,  4497,  6111
10408, -4275,  4423,  6183
10417, -4313,  4383,  6244
10426, -4336,  4334,  6286
10437, -4339,  4261,  6293
10446, -4347,  4212,  6319
10457, -4346,  4208,  6355
10467, -4332,  4234,  6368
10478, -4285,  4314,  6387
10487, -4230,  4448,  6434
10496, -4192,  4688,  6520
10507, -4133,  5020,  6632
10517, -4084,  5358,  6778
10527, -4029,  5738,  6918
10537, -3942,  6107,  6996
10546, -3830,  6447,  7013
10557, -3720,  6793,  6994
10566, -3605,  7156,  6921
10577, -3462,  7501,  6762
10586, -3274,  7720,  6496
10597, -3115,  7726,  6238
10607, -3083,  7552,  6099
10616, -3191,  7175,  6207
10627, -3486,  6661,  6572
10637, -3890,  6309,  7072
10646, -4331,  6357,  7474
10657, -4627,  6524,  7677
10666, -4654,  6499,  7709
10677, -4488,  6339,  7548
10687, -4195,  6151,  7241
10696, -3860,  6031,  6853
10707, -3534,  6060,  6471
10717, -3397,  6199,  6210
10726, -3462,  6252,  6193
10737, -3718,  6140,  6387
10746, -4004,  5833,  6647
10757, -4161,  5506,  6835
10766, -4187,  5405,  6895
10777, -4083,  5518,  6775
10787, -3870,  5760,  6435
10796, -3544,  6029,  5879
10807, -3171,  6250,  5201
10816, -2889,  6312,  4637
10827, -2843,  6191,  4312
10837, -3127,  5780,  4307
10846, -3628,  5193,  4571
10856, -4207,  4335,  4971
10867, -4756,  3180,  5319
10877, -5014,  1915,  5463
10886, -5072,   817,  5385
10897, -4974,    72,  5150
10907, -4747,  -290,  4799
10916, -4461,  -335,  4475
10926, -4305,  -139,  4386
10937, -4407,    93,  4624
10947, -4650,   341,  5121
10956, -4924,   629,  5693
10966, -5144,   967,  6156
10977, -5277,  1372,  6512
10987, -5359,  1792,  6717
10996, -5292,  2169,  6700
11007, -5106,  2367,  6492
11017, -4837,  2520,  6200
11026, -4569,  2726,  5953
11037, -4367,  2957,  5787
11047, -4279,  3113,  5758
11056, -4280,  3252,  5863
11065, -4321,  3514,  6019
11077, -4327,  3821,  6139
11086, -4303,  4124,  6231
11096, -4241,  4399,  6268
11107, -4116,  4611,  6232
11116, -3956,  4784,  6165
11126, -3803,  4922,  6097
11137, -3667,  5038,  6026
11146, -3568,  5127,  6018
11156, -3547,  5173,  6089
11167, -3584,  5195,  6236
11177, -3677,  5199,  6444
11186, -3794,  5228,  6661
11196, -3874,  5281,  6837
11207, -3913,  5308,  6921
11216, -3905,  5237,  6903
11226, -3831,  5119,  6794
11237, -3721,  5009,  6636
11246, -3590,  4922,  6476
11256, -3484,  4873,  6345
11267, -3447,  4835,  6297
11276, -3504,  4784,  6360
11286, -3632,  4745,  6483
11297, -3751,  4740,  6574
11306, -3808,  4780,  6586
11316, -3794,  4870,  6495
11325, -3688,  4944,  6339
11337, -3597,  4983,  6189
11346, -3535,  4990,  6095
11355, -3496,  4980,  6070
11366, -3515,  4972,  6112
11376, -3557,  4988,  6198
11387, -3572,  5010,  6260
11396, -3553,  5021,  6269
11405, -3514,  5024,  6235
11416, -3448,  5041,  6178
11426, -3371,  5082,  6115
11435, -3305,  5107,  6053
11446, -3269,  5132,  6034
11456, -3294,  5180,  6089
11465, -3386,  5204,  6214
11476, -3495,  5189,  6363
11486, -3585,  5129,  6449
11496, -3613,  5047,  6449
11506, -3598,  4965,  6395
11515, -3560,  4956,  6311
11526, -3527,  4979,  6233
11536, -3486,  4982,  6164
11545, -3484,  4984,  6119
11556, -3493,  4980,  6103
11565, -3533,  4968,  6136
11576, -3617,  4949,  6229
11586, -3701,  4907,  6322
11595, -3738,  4898,  6374
11606, -3719,  4909,  6351
11615, -3659,  4913,  6277
11626, -3578,  4918,  6189
11635, -3507,  4942,  6118
11645, -3465,  4959,  6080
11656, -3457,  4980,  6083
11665, -3498,  5005,  6134
11676, -3558,  5041,  6209
11686, -3640,  5078,  6294
11695, -3685,  5120,  6355
11706, -3675,  5134,  6343
11715, -3633,  5134,  6281
11726, -3590,  5125,  6241
11735, -3576,  5103,  6223
11746, -3570,  5075,  6227
11756, -3623,  5060,  6282
11765, -3686,  5080,  6368
11776, -3725,  5132,  6419
11785, -3713,  5174,  6416
11796, -3659,  5214,  6370
11806, -3588,  5230,  6280
11815, -3497,  5219,  6156
11826, -3436,  5205,  6064
11835, -3454,  5202,  6066
11845, -3576,  5199,  6176
11856, -3713,  5210,  6332
11865, -3755,  5208,  6402
11876, -3711,  5205,  6368
11885, -3628,  5198,  6277
11895, -3544,  5204,  6199
11906, -3491,  5227,  6152
11915, -3470,  5219,  6129
11926, -3458,  5206,  6114
11935, -3457,  5186,  6123
11946, -3494,  5153,  6166
11955, -3567,  5115,  6258
11965, -3623,  5089,  6337
11976, -3671,  5058,  6396
11985, -3687,  5052,  6409
11996, -3660,  5072,  6380
12005, -3601,  5091,  6326
12014, -3550,  5109,  6258
12025, -3511,  5127,  6208
12035, -3472,  5124,  6168
12046, -3463,  5109,  6160
12056, -3492,  5067,  6177
12065, -3543,  5026,  6210
12076, -3580,  4987,  6238
12085, -3582,  4970,  6222
12095, -3540,  4996,  6161
12106, -3501,  5027,  6099
12115, -3475,  5066,  6079
12126, -3479,  5130,  6092
12135, -3491,  5175,  6128
12145, -3513,  5213,  6178
12155, -3531,  5239,  6221
12165, -3570,  5233,  6259
12176, -3608,  5208,  6286
12185, -3631,  5181,  6269
12194, -3637,  5142,  6239
12205, -3641,  5098,  6204
12215, -3652,  5083,  6207
12226, -3651,  5091,  6218
12235, -3653,  5121,  6221
12246, -3648,  5152,  6222
12255, -3620,  5154,  6206
12264, -3600,  5169,  6200
12275, -3629,  5188,  6247
12285, -3697,  5199,  6328
12296, -3769,  5218,  6412
12305, -3808,  5232,  6454
12314, -3782,  5254,  6417
12325, -3720,  5264,  6339
12335, -3650,  5296,  6245
12345, -3592,  5322,  6169
12355, -3567,  5337,  6128
12364, -3569,  5363,  6127
12375, -3600,  5372,  6148
12385, -3662,  5378,  6197
12396, -3717,  5366,  6246
12405, -3714,  5313,  6240
12414, -3677,  5255,  6207
12425, -3634,  5222,  6160
12435, -3590,  5203,  6128
12445, -3577,  5226,  6125
12455, -3570,  5283,  6149
12465, -3599,  5342,  6192
12476, -3657,  5370,  6280
12485, -3706,  5349,  6349
12494, -3707,  5300,  6378
12505, -3683,  5241,  6363
12515, -3656,  5187,  6342
12526, -3641,  5147,  6318
12535, -3626,  5111,  6295
12544, -3609,  5105,  6263
12555, -3584,  5132,  6252
12565, -3589,  5165,  6263
12575, -3648,  5172,  6335
12585, -3716,  5162,  6410
12594, -3742,  5164,  6451
12605, -3765,  5191,  6461
12614, -3762,  5204,  6437
12624, -3727,  5186,  6373
12635, -3675,  5173,  6299
12644, -3618,  5171,  6235
12655, -3573,  5183,  6187
12664, -3556,  5198,  6161
12675, -3572,  5206,  6171
12685, -3604,  5194,  6201
12694, -3649,  5179,  6230
12705, -3657,  5161,  6214
12714, -3626,  5146,  6173
12725, -3588,  5126,  6112
12735, -3550,  5102,  6070
12744, -3538,  5089,  6072
12755, -3563,  5109,  6115
12765, -3600,  5143,  6160
12774, -3645,  5156,  6210
12785, -3683,  5164,  6250
12794, -3706,  5150,  6261
12805, -3713,  5135,  6248
12814, -3709,  5150,  6252
12824, -3723,  5178,  6283
12835, -3730,  5201,  6301
12844, -3727,  5199,  6307
12855, -3723,  5200,  6298
12864, -3711,  5235,  6298
12874, -3693,  5263,  6280
12885, -3682,  5263,  6252
12894, -3675,  5240,  6231
12905, -3673,  5209,  6220
12914, -3671,  5185,  6217
12925, -3691,  5161,  6218
12934, -3708,  5126,  6211
12944, -3716,  5110,  6203
12955, -3720,  5128,  6172
12964, -3689,  5167,  6132
12975, -3665,  5226,  6107
12984, -3684,  5272,  6139
12995, -3753,  5301,  6251
13004, -3815,  5341,  6385
13014, -3809,  5380,  6426
13025, -3750,  5399,  6388
13034, -3703,  5370,  6332
13043, -3666,  5309,  6283
13054, -3650,  5255,  6244
13064, -3628,  5204,  6222
13074, -3614,  5160,  6210
13085, -3634,  5117,  6222
13094, -3667,  5082,  6274
13105, -3688,  5072,  6308
13114, -3681,  5081,  6302
13123, -3672,  5081,  6291
13134, -3672,  5084,  6278
13144, -3642,  5067,  6229
13155, -3591,  5033,  6160
13164, -3554,  5033,  6128
13173, -3547,  5061,  6132
13184, -3541,  5115,  6154
13194, -3567,  5174,  6212
13205, -3624,  5225,  6278
13214, -3686,  5243,  6350
13223, -3752,  5265,  6411
13234, -3793,  5279,  6440
13244, -3783,  5253,  6429
13254, -3753,  5212,  6383
13264, -3721,  5159,  6350
13275, -3694,  5119,  6305
13284, -3682,  5090,  6276
13293, -3685,  5090,  6281
13304, -3719,  5122,  6315
13314, -3750,  5165,  6362
13323, -3768,  5209,  6392
13334, -3760,  5233,  6386
13344, -3721,  5215,  6334
13354, -3667,  5183,  6247
13364, -3608,  5157,  6159
13375, -3581,  5132,  6092
13384, -3607,  5127,  6109
13393, -3668,  5131,  6176
13404, -3714,  5128,  6225
13414, -3749,  5140,  6264
13425, -3758,  5136,  6260
13434, -3737,  5116,  6212
13443, -3699,  5088,  6151
13454, -3666,  5064,  6101
13464, -3639,  5049,  6073
13474, -3611,  5051,  6048
13484, -3605,  5083,  6056
13493, -3619,  5135,  6087
13504, -3663,  5186,  6148
13513, -3699,  5222,  6202
