time,gyrx,gyry,gyrz
10417,    -3,     0,    -3
10426,    -3,     0,    -2
10437,    -2,     0,    -2
10446,     1,     0,    -1
10457,     4,    -1,    -1
10467,     7,    -2,     0
10478,    10,    -3,     0
10487,    12,    -3,     0
10496,    13,    -3,     0
10507,    12,    -4,     0
10517,    11,    -5,     0
10527,     8,    -7,     0
10537,     3,    -8,     0
10546,    -2,    -9,    -1
10557,    -7,    -9,    -1
10566,   -12,   -11,    -1
10577,   -17,   -13,     0
10586,   -20,   -13,     3
10597,   -21,    -8,     6
10607,   -19,    -2,     9
10616,   -15,     2,    11
10627,    -9,     5,     9
10637,    -4,     2,     6
10646,    -4,    -7,     6
10657,    -8,   -18,    13
10666,   -10,   -25,    19
10677,   -10,   -29,    21
10687,    -9,   -30,    21
10696,    -7,   -28,    21
10707,    -3,   -22,    21
10717,     2,   -16,    25
10726,     7,   -12,    33
10737,    13,   -13,    39
10746,    19,   -20,    42
10757,    24,   -28,    41
10766,    25,   -34,    36
10777,    18,   -38,    30
10787,     9,   -38,    28
10796,     2,   -35,    29
10807,    -1,   -27,    34
10816,     1,   -18,    40
10827,     7,    -8,    47
10837,    14,    -1,    54
10846,    18,    -1,    58
10856,    18,    -7,    59
10867,    18,   -15,    56
10877,    20,   -22,    49
10886,    24,   -23,    39
10897,    29,   -19,    31
10907,    34,   -12,    27
10916,    36,    -1,    25
10926,    32,    13,    23
10937,    26,    23,    21
10947,    19,    24,    17
10956,    10,    21,    11
10966,     0,    16,     6
10977,   -10,    11,     1
10987,   -17,     4,    -1
10996,   -21,    -2,    -2
11007,   -20,    -4,     0
11017,   -11,    -3,     2
11026,     0,    -1,     5
11037,     8,     2,     7
11047,    12,     4,     7
11056,    12,     5,     3
11065,     6,     3,    -3
11077,    -2,     0,    -8
11086,    -8,    -2,   -11
11096,   -11,    -4,   -11
11107,   -10,    -5,   -10
11116,    -7,    -4,    -8
11126,    -2,    -2,    -5
11137,     3,     0,    -2
11146,     6,     3,     0
11156,     7,     5,     1
11167,     7,     6,     1
11177,     6,     5,     1
11186,     4,     3,     0
11196,     2,    -1,     0
11207,    -2,    -4,    -1
11216,    -5,    -6,    -1
11226,    -7,    -6,    -2
11237,    -6,    -5,    -2
11246,    -5,    -2,    -2
11256,    -3,     1,    -2
11267,    -2,     4,    -1
11276,     0,     5,     0
11286,     2,     4,     0
11297,     4,     0,     0
11306,     4,    -3,    -1
11316,     2,    -5,    -2
11325,     0,    -5,    -2
11337,    -1,    -3,    -2
11346,    -2,    -2,    -2
11355,    -2,     0,    -2
11366,     0,     0,    -2
11376,     0,     0,    -2
11387,     1,    -2,    -2
11396,     1,    -3,    -2
11405,     2,    -3,    -2
11416,     2,    -2,    -2
11426,     3,    -1,    -2
11435,     4,     1,    -1
11446,     4,     3,    -1
11456,     4,     4,     0
11465,     4,     3,     0
11476,     3,     1,     1
11486,     2,    -2,     1
11496,     0,    -4,     0
11506,    -2,    -4,    -2
11515,    -2,    -2,    -2
11526,    -2,    -2,    -1
11536,    -1,    -1,     0
11545,     1,     1,     1
11556,     1,     1,     1
11565,     1,     2,     1
11576,     1,     1,     1
11586,     1,    -2,     0
11595,     1,    -4,     0
11606,     1,    -5,     0
11615,     0,    -4,     0
11626,     0,    -3,    -1
11635,     0,     0,    -2
11645,     1,     2,    -1
11656,     3,     3,    -1
11665,     3,     3,    -1
11676,     3,     3,    -1
11686,     4,     1,    -1
11695,     3,    -1,     0
11706,     3,    -3,     0
11715,     3,    -3,     0
11726,     2,    -1,     0
11735,     3,     0,     0
11746,     4,     1,     0
11756,     6,     1,     1
11765,     7,     0,     1
11776,     6,    -2,     1
11785,     3,    -3,     1
11796,     1,    -3,     0
11806,     0,    -2,     0
11815,    -1,     0,    -1
11826,    -2,     2,    -1
11835,    -2,     4,    -1
11845,     0,     3,     0
11856,     2,    -1,     1
11865,     2,    -5,     2
11876,     2,    -5,     2
11885,     2,    -4,     2
11895,     1,    -3,     1
11906,    -1,    -1,     0
11915,    -4,     0,    -1
11926,    -5,     2,    -2
11935,    -6,     3,    -2
11946,    -5,     3,    -2
11955,    -3,     2,    -1
11965,    -1,     0,     0
11976,     2,    -2,     1
11985,     3,    -4,     1
11996,     3,    -4,     1
12005,     2,    -3,     1
12014,     0,    -1,     0
12025,    -2,     1,    -1
12035,    -4,     2,    -1
12046,    -4,     3,    -2
12056,    -3,     3,    -2
12065,    -1,     2,    -1
12076,     1,     0,     0
12085,     4,    -1,     0
12095,     5,    -2,     0
12106,     6,     0,     0
12115,     7,     1,     0
12126,     7,     2,     1
12135,     5,     2,     0
12145,     2,     2,     0
12155,    -1,     2,    -1
12165,    -3,     1,    -2
12176,    -3,     0,    -1
12185,    -2,    -1,    -1
12194,    -1,    -1,    -1
12205,     1,    -1,    -1
12215,     2,     0,    -1
12226,     2,     0,    -1
12235,     3,     0,     0
12246,     3,     0,     0
12255,     4,     0,     0
12264,     3,     2,     0
12275,     2,     2,     0
12285,     1,     2,    -1
12296,     0,     0,    -2
12305,    -1,    -2,    -2
12314,    -2,    -3,    -2
12325,    -2,    -2,    -2
12335,    -1,    -1,    -1
12345,     0,     0,    -1
12355,     1,     2,     0
12364,     0,     2,     0
12375,     0,     2,     0
12385,    -1,     1,     0
12396,    -2,     0,     0
12405,    -3,    -2,     0
12414,    -2,    -2,    -1
12425,    -1,    -1,    -1
12435,     0,     0,    -1
12445,     1,     1,     0
12455,     1,     2,     0
12465,     1,     2,     1
12476,     0,     1,     2
12485,    -1,     0,     2
12494,    -2,    -1,     2
12505,    -3,    -1,     1
12515,    -3,    -1,     0
12526,    -3,     0,     0
12535,    -2,     0,    -1
12544,    -2,     1,    -1
12555,    -1,     2,    -1
12565,     0,     2,     0
12575,     2,     1,     1
12585,     3,     0,     2
12594,     3,    -2,     1
12605,     1,    -2,     0
12614,    -2,    -3,    -1
12624,    -5,    -2,    -2
12635,    -6,    -1,    -3
12644,    -5,    -1,    -3
12655,    -3,     0,    -2
12664,     0,     1,    -1
12675,     1,     1,     0
12685,     1,     0,     0
12694,    -1,    -1,    -1
12705,    -3,    -2,    -2
12714,    -4,    -2,    -2
12725,    -3,    -1,    -2
12735,    -1,     0,    -1
12744,     1,     1,    -1
12755,     2,     2,    -1
12765,     2,     2,    -1
12774,     0,     1,    -1
12785,    -2,     1,    -2
12794,    -3,     0,    -2
12805,    -4,     0,    -3
12814,    -3,     0,    -3
12824,    -1,     0,    -1
12835,     1,    -1,     0
12844,     2,    -2,     1
12855,     2,    -2,     0
12864,     1,    -2,     0
12874,     0,    -2,     0
12885,    -2,    -1,    -1
12894,    -4,     0,    -1
12905,    -4,     0,    -2
12914,    -4,     1,    -2
12925,    -3,     1,    -2
12934,    -1,     0,    -1
12944,     2,     0,    -1
12955,     3,     0,     0
12964,     3,     1,     0
12975,     2,     2,     0
12984,     1,     2,     0
12995,     0,     1,     0
13004,    -1,    -1,     0
13014,    -3,    -3,     0
13025,    -4,    -3,     0
13034,    -4,    -2,     1
13043,    -3,    -1,     1
13054,    -3,     0,     1
13064,    -2,     0,     1
13074,    -1,     1,     1
13085,    -1,     1,     1
13094,    -1,     1,     1
13105,    -1,    -1,     0
13114,    -1,    -1,     0
13123,    -2,    -1,     0
13134,    -1,    -1,     0
13144,    -1,    -2,     0
13155,     0,    -1,     0
13164,     1,     1,     0
13173,     3,     2,     0
13184,     5,     2,     1
13194,     5,     2,     1
13205,     3,     2,     1
13214,     1,     1,     0
13223,    -2,     0,    -1
13234,    -4,    -1,    -1
13244,    -5,    -2,    -1
13254,    -4,    -2,    -1
13264,    -2,    -1,     0
13275,     0,    -1,     1
13284,     2,     0,     1
13293,     3,     0,     1
13304,     2,     0,     0
13314,     0,    -1,    -1
13323,    -2,    -2,    -1
13334,    -3,    -3,    -1
13344,    -3,    -3,    -1
13354,    -2,    -2,    -1
13364,    -2,    -1,    -1
13375,    -1,     0,    -1
13384,     0,     1,    -1
13393,     0,     0,    -1
13404,    -1,    -1,    -1
13414,    -2,    -2,    -1
13425,    -2,    -4,    -1
13434,    -2,    -4,    -1
13443,    -2,    -3,    -1
13454,    -1,    -2,    -1
13464,     0,    -1,    -2
13474,     0,     0,    -2
13484,     1,     1,    -2
13493,     2,     2,    -2
13504,     2,     1,    -2
13513,     2,    -1,    -2
